"","institutionCode","catalogNumber","recordedBy"
"1","Instituto Nacional de Pesquisas da Amazônia (INPA)","217389","Jardim, JG"
"2","Instituto Nacional de Pesquisas da Amazônia (INPA)","219670","Castilho, CV"
"3","Instituto Nacional de Pesquisas da Amazônia (INPA)","208987","Kinupp, VF"
"4","Instituto Nacional de Pesquisas da Amazônia (INPA)","209964","Groppo Jr., M"
"5","Instituto Nacional de Pesquisas da Amazônia (INPA)","209987","Groppo Jr., M"
"6","Instituto Nacional de Pesquisas da Amazônia (INPA)","206958","Kinupp, VF"
"7","Instituto Nacional de Pesquisas da Amazônia (INPA)","194187","Webber, AC"
"8","Instituto Nacional de Pesquisas da Amazônia (INPA)","191031","Forzza, RC"
"9","Instituto Nacional de Pesquisas da Amazônia (INPA)","186759","Costa, MAS"
"10","Instituto Nacional de Pesquisas da Amazônia (INPA)","186758","Costa, MAS"
"11","Instituto Nacional de Pesquisas da Amazônia (INPA)","186757","Assun̤̣o, PACL"
"12","Instituto Nacional de Pesquisas da Amazônia (INPA)","188395","Ferreira, CAC"
"13","Instituto Nacional de Pesquisas da Amazônia (INPA)","189805","Sothers, CA"
"14","Instituto Nacional de Pesquisas da Amazônia (INPA)","186756","Assun̤̣o, PACL"
"15","Instituto Nacional de Pesquisas da Amazônia (INPA)","179104","Ribeiro, JELS"
"16","Instituto Nacional de Pesquisas da Amazônia (INPA)","179105","Ribeiro, JELS"
"17","Instituto Nacional de Pesquisas da Amazônia (INPA)","179101","Hopkins, MJG"
"18","Instituto Nacional de Pesquisas da Amazônia (INPA)","179107","Vicentini, A"
"19","Instituto Nacional de Pesquisas da Amazônia (INPA)","179108","Vicentini, A"
"20","Instituto Nacional de Pesquisas da Amazônia (INPA)","174725","Rodrigues, WA"
"21","Instituto Nacional de Pesquisas da Amazônia (INPA)","179103","Ribeiro, JELS"
"22","Instituto Nacional de Pesquisas da Amazônia (INPA)","179106","Vicentini, A"
"23","Instituto Nacional de Pesquisas da Amazônia (INPA)","210726","Gentry, AH"
"24","Instituto Nacional de Pesquisas da Amazônia (INPA)","170171","Pacheco, M"
"25","Instituto Nacional de Pesquisas da Amazônia (INPA)","179102","Pruski, JF"
"26","Instituto Nacional de Pesquisas da Amazônia (INPA)","113128","Silva, MN"
"27","Instituto Nacional de Pesquisas da Amazônia (INPA)","154091","Zarucchi, JL"
"28","Instituto Nacional de Pesquisas da Amazônia (INPA)","91931","Monteiro, OP"
"29","Instituto Nacional de Pesquisas da Amazônia (INPA)","77250","Anderson, AB"
"30","Instituto Nacional de Pesquisas da Amazônia (INPA)","59554","Souza, JA de"
"31","Instituto Nacional de Pesquisas da Amazônia (INPA)","70760","Souza, JA de"
"32","Instituto Nacional de Pesquisas da Amazônia (INPA)","49463","Prance, GT"
"33","Instituto Nacional de Pesquisas da Amazônia (INPA)","48237","Rodrigues, WA"
"34","Instituto Nacional de Pesquisas da Amazônia (INPA)","44229","Steward, WC"
"35","Instituto Nacional de Pesquisas da Amazônia (INPA)","47970","Loureiro, AA"
"36","Instituto Nacional de Pesquisas da Amazônia (INPA)","40835","Steward, WC"
"37","Instituto Nacional de Pesquisas da Amazônia (INPA)","37098","Silva, MF da"
"38","Instituto Nacional de Pesquisas da Amazônia (INPA)","33253","Prance, GT"
"39","Instituto Nacional de Pesquisas da Amazônia (INPA)","32956","Prance, GT"
"40","Instituto Nacional de Pesquisas da Amazônia (INPA)","21508","Souza, JA de"
"41","Instituto Nacional de Pesquisas da Amazônia (INPA)","21572","Rodrigues, WA"
"42","Instituto Nacional de Pesquisas da Amazônia (INPA)","19299","Rodrigues, WA"
"43","Instituto Nacional de Pesquisas da Amazônia (INPA)","20330","Prance, GT"
"44","Instituto Nacional de Pesquisas da Amazônia (INPA)","10749","Rodrigues, WA"
"45","Instituto Nacional de Pesquisas da Amazônia (INPA)","13267","Rodrigues, WA"
"46","Instituto Nacional de Pesquisas da Amazônia (INPA)","9310","Rodrigues, WA"
"47","Instituto Nacional de Pesquisas da Amazônia (INPA)","5675","Rodrigues, WA"
"48","Instituto Nacional de Pesquisas da Amazônia (INPA)","4247","Almeida, JC de"
"49","Instituto Nacional de Pesquisas da Amazônia (INPA)","2237","Mello, FC de"
"50","Instituto Nacional de Pesquisas da Amazônia (INPA)","2971","Mello, FC de"
"51","Instituto Nacional de Pesquisas da Amazônia (INPA)","413","Almeida, JC de"
