"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage"
"1","2016-09-09T11:03:40.000+0000","JBRJ","RB","RB00112744","Amanoa gracillima W.J.Hayden","Phyllanthaceae","Amanoa","gracillima","W.J.Hayden","R.SECCO",NA,NA,"3646","C A Cid; J Lima",2005,11,16,"Brazil","Amazonas","Amazonas","Fronteira de Brasil/Colombia - Mun. de Novo Japurá - Vila Bittencourt - Alto Rio Japura - Afluente do Rio Solimões - Terceiro Batalhão de Infantaria.",NA,NA,"Arvore de 15m x 15cm, flores we botões esverdeados","urn:catalog:JBRJ:RB:112744",NA,"Amanoa gracillima W.J.Hayden"
"2",NA,"Instituto Amazónico de Investigaciones Científicas SINCHI","COAH","46002","Amanoa gracillima W.J.Hayden","Phyllanthaceae","Amanoa","gracillima","W.J.Hayden",NA,NA,NA,"6414","López, R.",2000,4,10,"Colombia","Amazonas",NA,"cuenca del río Alegría, microcuenca del cñ. Aguablanquilla",-70.08753,-2.60056,"Ejemplar botánico","SINCHI:COAH:46002",NA,"Amanoa gracillima W.J.Hayden"
"3","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","194218","Amanoa gracillima W.J.Hayden","Phyllanthaceae","Amanoa","gracillima","W.J.Hayden",NA,NA,NA,"23","Mike Hopkins",1998,5,7,"Brazil","Amazonas",NA,"Reserva Florestal Adolfo Ducke, Reserva Florestal Ducke, margem do Campo de Futebol",-59.97,-2.883333,NA,"urn:catalog:inpa:herbarium:19353",NA,"Amanoa gracillima W.J.Hayden"
"4",NA,"Instituto Amazónico de Investigaciones Científicas SINCHI","COAH","46126","Amanoa gracillima W.J.Hayden","Phyllanthaceae","Amanoa","gracillima","W.J.Hayden",NA,NA,NA,"9871","Cárdenas, D.",1998,12,13,"Colombia","Amazonas",NA,"río Putumayo, cñ. Porvenir, cercanías de lago Centro, bosque maduro creciendo en relieve plano ligeramente disectado, no inundable.",-70.22081,-2.55814,"Ejemplar botánico","SINCHI:COAH:46126",NA,"Amanoa gracillima W.J.Hayden"
"5",NA,"Instituto Amazónico de Investigaciones Científicas SINCHI","COAH","46128","Amanoa gracillima W.J.Hayden","Phyllanthaceae","Amanoa","gracillima","W.J.Hayden",NA,NA,NA,"9874","Cárdenas, D.",1998,12,13,"Colombia","Amazonas",NA,"río Putumayo, cñ. Porvenir, cercanías de lago Centro, bosque maduro creciendo en relieve plano ligeramente disectado, no inundable.",-70.22081,-2.55814,"Ejemplar botánico","SINCHI:COAH:46128",NA,"Amanoa gracillima W.J.Hayden"
"6","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","185548","Amanoa gracillima W.J.Hayden","Phyllanthaceae","Amanoa","gracillima","W.J.Hayden","Vicentini, A.",NA,NA,"803","Mike Hopkins",1996,2,23,"Brazil","Amazonas",NA,"Reserva Florestal Adolfo Ducke, Igarapé do Barro Branco, junto ao campo de futebol",-59.97,-2.883333,NA,"urn:catalog:inpa:herbarium:188334",NA,"Amanoa gracillima W.J.Hayden"
"7","2014-07-08T07:38:39.000+0000","JBRJ","RB","RB00080464","Amanoa gracillima W.J.Hayden","Phyllanthaceae","Amanoa","gracillima","W.J.Hayden","Vicentini, A",NA,NA,"803","Sothers, C.A.; Pereira, E.da C.",1996,2,23,"Brazil","Amazonas","Amazonas","MAnaus-Itacoatiara, Km 26. Igarapé do Barro Branco, junto ao campo de futebol Floresta de baixio.",NA,NA,"Árvore. tronco totuoso, bifurcado (20+20 cm), de 10 m de alt. Ritidoma marrom-claro, escamoso (placas finas, Verticais ca. 6 mm de largura, compridas, por todo o tronco). Lenticelas elípticas verticais salientes, fendidas, agrupadas em linha bem definidas, dist. de ca 6 mm. ao corte casca morta 2mm; casca viva arroseadas, de 3 mm; alburno branco. Exsuda resina escassa, transparente, pegajosa. Frutos imaturos esverdeados a amduros marrom-deiscentes","urn:catalog:JBRJ:RB:80464",NA,"Amanoa gracillima W.J.Hayden"
"8","2009-12-18T08:54:00.000+0000","MO","MO","100236453","Amanoa gracillima W.J.Hayden","Phyllanthaceae","Amanoa","gracillima","W.J.Hayden","A. Vicentini","2000-01-01T00:00:00.000+0000",NA,"Sothers 803","Cynthia A. Sothers|E. Pereira da C.",1996,2,23,"Brazil","Amazonas",NA,NA,-59.966667,-2.883333,NA,"urn:catalog:MO:Tropicos:100236453","http://www.tropicos.org/Specimen/100236453","Amanoa gracillima W.J.Hayden"
"9",NA,"NY","NY","01300924","Amanoa gracillima W.J.Hayden","Phyllanthaceae","Amanoa","gracillima","W.J.Hayden","I. Cordeiro","1995-05-01T00:00:00.000+0000",NA,"1538","M. J. G. Hopkins",1995,2,11,"Brazil","Amazonas",NA,"Reserva Florestal Ducke, Manaus-Itacoatiara, km 26.  IgarapÃ© do AcarÃ¡, prÃ³ximo ao acampamento.",0,0,NA,"45a670ea-051b-4ccc-bc9f-14073fc7e320",NA,"Amanoa gracillima W.J.Hayden"
"10","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","177576","Amanoa gracillima W.J.Hayden","Phyllanthaceae","Amanoa","gracillima","W.J.Hayden","Cordeiro, I. dos R.","1995-05-01T00:00:00.000+0000",NA,"1538","Mike Hopkins",1995,2,11,"Brazil","Amazonas",NA,"Reserva Florestal Adolfo Ducke, Igarapé do Acará, próximo ao acampamento.",-59.97,-2.883333,NA,"urn:catalog:inpa:herbarium:71810",NA,"Amanoa gracillima W.J.Hayden"
