"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","recordNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage","identificationQualifier","infraspecificEpithet","typeStatus","fieldNumber","comments"
"1",NA,"NY","NY","01461131","Phyllanthus martii Müll.Arg.","Phyllanthaceae","Phyllanthus","martii","Müll.Arg.","R. L. Liesner","1993-01-01T00:00:00.000+0000","P26530","G. T. Prance",1980,11,28,"Brazil","Pará",NA,"Genipapo trail.  Basin of Rio Xingu, Gleba Bacaja, lote 88, just below mouth of Rio Bacaja.",-51.7328,-3.535,NA,"8ec7b6c4-956e-4778-b3e3-4bb0f878b5f8",NA,"Phyllanthus martii Müll.Arg.",NA,NA,NA,NA,NA
"2",NA,"NY","NY","1063820","Phyllanthus martii Müll.Arg.","Phyllanthaceae","Phyllanthus","martii","Müll.Arg.","M. G. da Silva",NA,"4839","N. T. da Silva",1978,8,17,"Brazil","Tocantins",NA,"Rio Araguaia, margem direita.",-49.9561903832499,-9.28186606396209,NA,"cb6d4607-d92e-4b0f-a72f-00ba5aa92dee",NA,"Phyllanthus martii Müll.Arg.",NA,NA,NA,NA,NA
