"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","acceptedNameUsage"
"1","2015-09-05T08:50:38.000+0000","MNHN","P","P05539867","Phyllanthus umbratus Müll.Arg.","Phyllanthaceae","Phyllanthus","umbratus","Müll.Arg.",NA,NA,NA,NA,"40","Santos, A.|Diniz, M.M.|Almeida-Scabbia, R.J.|Yamaguchi, S.A.|Araújo, K.H.",2008,5,8,"Brazil","São Paulo",NA,NA,NA,NA,NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p05539867","Phyllanthus umbratus Müll.Arg."
"2",NA,"Instituto de Botânica, IBT","SP","426234","Phyllanthus umbratus Müll.Arg.","Phyllanthaceae","Phyllanthus","umbratus","Müll.Arg.","Almeida Scabbia, RJ","2009-08-06T00:00:00.000+0000",NA,"40",NA,"Santos, A; Diniz, MM; Almeida Scabbia, RJ; Araújo, KH; Yamaguchi, SA",2008,5,8,"Brazil","São Paulo","Santo André","Paranapiacaba, trilha do Mirante",-46.294075,-23.783914,NA,"BRA:IBt:SP:0000426234","Phyllanthus umbratus Müll.Arg."
"3",NA,"NY","NY","01096242","Phyllanthus umbratus Müll.Arg.","Phyllanthaceae","Phyllanthus","umbratus","Müll.Arg.","A. Souza","2003-11-13T00:00:00.000+0000",NA,"5888",NA,"H. C. de Lima",2001,11,12,"Brazil","Rio de Janeiro",NA,"Rebio, TinguÃ¡. Picada do Macuco, prÃ³ximo a  trilha Monjolo..",-43.4256,-22.5872,NA,"5fc9edc6-677f-451c-a95e-61758ef31b46","Phyllanthus umbratus Müll.Arg."
"4",NA,"Escola Superior de Agricultura Luiz de Queiroz, ESALQ","ESA","ESA097422","Phyllanthus umbratus Müll.Arg.","Phyllanthaceae","Phyllanthus","umbratus","Müll.Arg.","Souza, A.",NA,NA,"5888",NA,"Lima, H.C. ; et. al.",2001,11,12,"Brazil","Rio de Janeiro","Nova Iguaçu",NA,NA,NA,NA,"BRA:ESALQ:ESA:0ESA097422","Phyllanthus umbratus Müll.Arg."
"5",NA,"Instituto de Botânica, IBT","SP","272571","Phyllanthus umbratus Müll.Arg.","Phyllanthaceae","Phyllanthus","umbratus","Müll.Arg.","Cordeiro, I",NA,NA,"1096",NA,"Melo, MMRF; et al.",1994,6,24,"Brazil","São Paulo","Peruíbe","Estação Ecológica Juréia-Itatins, Guarauzinho, Trilha dos Caçadores, mata pluvial tropical de encosta. Interior da mata.",0,0,"Subarbusto ca. 30cm alt.","BRA:IBt:SP:0000272571","Phyllanthus umbratus Müll.Arg."
"6",NA,"Instituto de Botânica, IBT","SP","254344","Phyllanthus umbratus Müll.Arg.","Phyllanthaceae","Phyllanthus","umbratus","Müll.Arg.","Cordeiro, I","1993-08-01T00:00:00.000+0000",NA,"1047",NA,"Rossi, L; et al.",1992,6,24,"Brazil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Trilha em direção à Figueira.",0,0,"Arbusto ca. 1,5m alt.","BRA:IBt:SP:0000254344","Phyllanthus umbratus Müll.Arg."
"7",NA,"Instituto de Botânica, IBT","SP","248335","Phyllanthus umbratus Müll.Arg.","Phyllanthaceae","Phyllanthus","umbratus","Müll.Arg.","Cordeiro, I","1993-08-01T00:00:00.000+0000",NA,"20",NA,"Costa, MP; et al.",1990,12,13,"Brazil","São Paulo","Iguape","Reserva Ecológica Juréia-Itatins, Trilha da Figueira, pouco acima do Pocinho, beira do Rio Verde.",0,0,"Árvore ca. 7m alt.","BRA:IBt:SP:0000248335","Phyllanthus umbratus Müll.Arg."
"8","2014-07-08T06:48:34.000+0000","JBRJ","RB","RB00088014","Phyllanthus umbratus Müll.Arg.","Phyllanthaceae","Phyllanthus","umbratus","Müll.Arg.","Erika Ramos Martins",NA,NA,"88",NA,"R.Marquete; M.Gomes, B.Kurtz e S.Monteiro.",1988,3,17,"Brazil","Rio de Janeiro","Rio de Janeiro","Serra Carioca, vertente sul. Bairro do Jardim Botânico, subida pela Rua Sara Vilela.",NA,NA,"Planta semiheliófila ca 2m de alt. Folhas membranaceas, glabras, alternas, com bordos inteiros, pecioladas, peninerveas, de cor verde escuro na face adaxial e verde claro na abaxial. Inflorescência com flores esverdeadas e feminina.","urn:catalog:JBRJ:RB:88014","Phyllanthus umbratus Müll.Arg."
"9","2014-07-08T06:48:30.000+0000","JBRJ","RB","RB00088079","Phyllanthus umbratus Müll.Arg.","Phyllanthaceae","Phyllanthus","umbratus","Müll.Arg.","Erika Ramos Martins",NA,NA,"2578",NA,"H.C. de Lima; J.C.Gomes, S.M. de Faria",1985,4,8,"Brazil","Rio de Janeiro","Rio de Janeiro","Encosta do Horto Florestal.",NA,NA,"arbusto com 1,5 m alt, flores com peciolo verde e perianto alvo esverdeado","urn:catalog:JBRJ:RB:88079","Phyllanthus umbratus Müll.Arg."
"10",NA,"MBM","MBM","228132","Phyllanthus umbratus Müll.Arg.","Phyllanthaceae","Phyllanthus","umbratus","Müll.Arg.","Lima, HC de",NA,NA,"2578",NA,"Lima, HC de; et al.",1985,4,8,"Brazil","Rio de Janeiro","Rio de Janeiro","Jardim Botânico do Rio de Janeiro",0,0,NA,"BRA:MBM:MBM:0000228132","Phyllanthus umbratus Müll.Arg."
"11","2017-10-04T11:36:02.000+0000","JBRJ","RB","RB00087982","Phyllanthus umbratus Müll.Arg.","Phyllanthaceae","Phyllanthus","umbratus","Müll.Arg.","Elsie Franklin Guimarães","1970-02-27T00:00:00.000+0000",NA,"4718",NA,"D. Sucre",1969,2,8,"Brazil","Rio de Janeiro","Rio de Janeiro","Antigo Estado da Guanabara. Vertente oeste do Morro do Sumaré.",NA,NA,"Árvore com cerca de 6 metros de altura, crescendo na beira do rio; flores pendulas de cor branca.","urn:catalog:JBRJ:RB:87982","Phyllanthus umbratus Müll.Arg."
