"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","acceptedNameUsage","identificationQualifier","infraspecificEpithet","comments","bibliographicCitation"
"11",NA,"Instituto de Botânica, IBT","SP","269121","Gonatogyne brasiliensis Müll.Arg.","Phyllanthaceae","Gonatogyne","brasiliensis","Müll.Arg.","Cordeiro, I",NA,NA,"1384",NA,"Cordeiro, I; Esteves, GL",1994,4,NA,"Brazil","São Paulo","São Paulo","Parque do Estado, Instituto de Botânica de SP, trilha da mata junto ao prédio do Herbário, extremidade próxima ao bosque do Hoehne",0,0,NA,"BRA:IBt:SP:0000269121","Gonatogyne brasiliensis Müll.Arg.",NA,NA,NA,NA
"12",NA,"MN","R","194303","Gonatogyne brasiliensis Müll.Arg.","Phyllanthaceae","Gonatogyne","brasiliensis","Müll.Arg.","Cordeiro,I.",NA,NA,"1384",NA,"Cordeiro, I.",1994,4,NA,"Brazil","São Paulo","São Paulo",NA,NA,NA,NA,"BRA:MN:R:0000194303","Gonatogyne brasiliensis Müll.Arg.",NA,NA,NA,NA
"13",NA,"Instituto de Botânica, IBT","SP","336985","Gonatogyne brasiliensis Müll.Arg.","Phyllanthaceae","Gonatogyne","brasiliensis","Müll.Arg.","Cordeiro, I",NA,NA,"1393",NA,"Cordeiro, I",1994,5,14,"Brazil","São Paulo","São Paulo","SESC Interlagos, fragmento de mata",0,0,NA,"BRA:IBt:SP:0000336985","Gonatogyne brasiliensis Müll.Arg.",NA,NA,NA,NA
"14",NA,"Instituto de Botânica, IBT","SP","336984","Gonatogyne brasiliensis Müll.Arg.","Phyllanthaceae","Gonatogyne","brasiliensis","Müll.Arg.","Cordeiro, I",NA,NA,"1394",NA,"Cordeiro, I",1994,5,14,"Brazil","São Paulo","São Paulo","SESC Interlagos, fragmento de mata.",0,0,NA,"BRA:IBt:SP:0000336984","Gonatogyne brasiliensis Müll.Arg.",NA,NA,NA,NA
"15",NA,"Instituto de Botânica, IBT","SP","263098","Gonatogyne brasiliensis Müll.Arg.","Phyllanthaceae","Gonatogyne","brasiliensis","Müll.Arg.","Cordeiro, I",NA,NA,"1235",NA,"Cordeiro, I; Rossi, L",1993,7,12,"Brazil","São Paulo","São Paulo","Parque do Estado, Instituto de Botânica de SP, trilha na mata junto ao prédio do Herbário, extremidade próxima ao bosque do Hoehne.",0,0,NA,"BRA:IBt:SP:0000263098","Gonatogyne brasiliensis Müll.Arg.",NA,NA,NA,NA
"16",NA,"Escola Superior de Agricultura Luiz de Queiroz, ESALQ","ESA","ESA006882","Gonatogyne brasiliensis Müll.Arg.","Phyllanthaceae","Gonatogyne","brasiliensis","Müll.Arg.","Rodrigues, R.R.",NA,NA,NA,NA,"Santos, C.F.O.",1991,3,17,"Brazil","São Paulo","Anhembi",NA,NA,NA,NA,"BRA:ESALQ:ESA:0ESA006882","Gonatogyne brasiliensis Müll.Arg.",NA,NA,NA,NA
"17","2013-02-12T16:52:51.000+0000","K","Herbarium","K000716037","Gonatogyne brasiliensis Müll.Arg.","Phyllanthaceae","Gonatogyne","brasiliensis","Müll.Arg.","Hoffmann, P.",NA,NA,"3982",NA,"Pires, J.M.; Rosa, N.A.",1980,11,28,"Brazil",NA,NA,NA,NA,NA,NA,"http://specimens.kew.org/herbarium/K000716037","Gonatogyne brasiliensis Müll.Arg.",NA,NA,NA,NA
"18",NA,"Instituto de Botânica, IBT","SP","178743","Gonatogyne brasiliensis Müll.Arg.","Phyllanthaceae","Gonatogyne","brasiliensis","Müll.Arg.","Cordeiro, I","1999-10-20T00:00:00.000+0000",NA,"3982",NA,"Rosa, NA; Murça Pires, J",1980,11,28,"Brazil","São Paulo","São Paulo","Parque Estadual das Fontes do Ipiranga",0,0,NA,"BRA:IBt:SP:0000178743","Gonatogyne brasiliensis Müll.Arg.",NA,NA,NA,NA
"19",NA,"UNICAMP","UEC","66641","Gonatogyne brasiliensis Müll.Arg.","Phyllanthaceae","Gonatogyne","brasiliensis","Müll.Arg.","Cordeiro, I.","2012-08-01T00:00:00.000+0000",NA,"s.n.",NA,"Daniel, A.",1971,6,10,"Brazil","São Paulo","Campinas","nativo no Bosque dos Jequitibás",0,0,"Arbusto até 2,5 metros","BRA:UNICAMP:UEC:0000066641","Gonatogyne brasiliensis Müll.Arg.",NA,NA,NA,NA
"20",NA,"IAC","IAC","22430","Gonatogyne brasiliensis Müll.Arg.","Phyllanthaceae","Gonatogyne","brasiliensis","Müll.Arg.","I. Cordeiro","2004-04-10T00:00:00.000+0000",NA,"s/nº",NA,"A. Daniel",1971,6,10,"Brazil","São Paulo","Campinas","Bosque dos Jequitibás",-47.042331,-22.801017,NA,"BRA:IAC:IAC:0000022430","Gonatogyne brasiliensis Müll.Arg.",NA,NA,NA,NA
"21",NA,"Instituto de Botânica, IBT","SP","269168","Gonatogyne brasiliensis Müll.Arg.","Phyllanthaceae","Gonatogyne","brasiliensis","Müll.Arg.","Cordeiro, I","1994-06-01T00:00:00.000+0000",NA,"s.n.",NA,"Anésio, D",1971,6,10,"Brazil","São Paulo","Campinas","nativo no Bosque dos Jequitibás",0,0,NA,"BRA:IBt:SP:0000269168","Gonatogyne brasiliensis Müll.Arg.",NA,NA,NA,NA
"22",NA,"Instituto de Botânica, IBT","SP","232884","Gonatogyne brasiliensis Müll.Arg.","Phyllanthaceae","Gonatogyne","brasiliensis","Müll.Arg.","Webster, GL","1992-08-23T00:00:00.000+0000",NA,"s.n.",NA,"s.col.",1958,8,23,"Brazil","São Paulo","São Paulo",NA,0,0,NA,"BRA:IBt:SP:0000232884","Gonatogyne brasiliensis Müll.Arg.",NA,NA,NA,NA
"23",NA,"UNICAMP","UEC","111555","Gonatogyne brasiliensis Müll.Arg.","Phyllanthaceae","Gonatogyne","brasiliensis","Müll.Arg.","Webster, G.L.","1992-08-01T00:00:00.000+0000",NA,"s.n.",NA,"s/ coletor",1958,8,23,"Brazil","São Paulo","São Paulo","Jardim Botânico",0,0,"ori, Árvore número 38 da gleba estudo","BRA:UNICAMP:UEC:0000111555","Gonatogyne brasiliensis Müll.Arg.",NA,NA,NA,NA
"24",NA,"UNICAMP","UEC","111552","Gonatogyne brasiliensis Müll.Arg.","Phyllanthaceae","Gonatogyne","brasiliensis","Müll.Arg.","Handro, O.","1956-07-01T00:00:00.000+0000",NA,"3894",NA,"Kuhlmann, M.",1956,7,13,"Brazil","São Paulo","São Paulo","mata natural no Jardim Botânico",0,0,"flor, Árvore número 11 da área em estudo, sp igual a árvore número 38","BRA:UNICAMP:UEC:0000111552","Gonatogyne brasiliensis Müll.Arg.",NA,NA,NA,NA
"25",NA,"Instituto de Botânica, IBT","SP","232886","Gonatogyne brasiliensis Müll.Arg.","Phyllanthaceae","Gonatogyne","brasiliensis","Müll.Arg.","Handro, O","1956-07-20T00:00:00.000+0000",NA,"3894",NA,"Gonçalves, P; Kuhlmann, M",1956,7,13,"Brazil","São Paulo","São Paulo","Parque do Estado, Mata natural do Jardim Botânico",0,0,"Floação","BRA:IBt:SP:0000232886","Gonatogyne brasiliensis Müll.Arg.",NA,NA,NA,NA
"26","2017-10-19T07:08:12.000+0000","JBRJ","RB","RB00473231","Gonatogyne brasiliensis Müll.Arg.","Phyllanthaceae","Gonatogyne","brasiliensis","Müll.Arg.",NA,NA,NA,"259",NA,"W.Duarte de Barros; Khulmann",1941,4,8,"Brazil","Rio de Janeiro","Itatiaia","Lote 17. Parque Nacional do Itatiaia",NA,NA,"Arvore, bonito porte, flores masculinas","urn:catalog:JBRJ:RB:473231","Gonatogyne brasiliensis Müll.Arg.",NA,NA,NA,NA
"27","2017-10-15T16:23:22.000+0000","JBRJ","RB","RB00561507","Gonatogyne brasiliensis Müll.Arg.","Phyllanthaceae","Gonatogyne","brasiliensis","Müll.Arg.","I. Cordeiro","2012-07-16T00:00:00.000+0000",NA,"259",NA,"W. Duarte Barros",1941,4,8,"Brazil","Rio de Janeiro","Itatiaia","Lote 17",NA,NA,"Árvore.","urn:catalog:JBRJ:RB:561507","Gonatogyne brasiliensis Müll.Arg.",NA,NA,NA,NA
"28",NA,"UFPR","UPCB","42998","Gonatogyne brasiliensis Müll.Arg.","Phyllanthaceae","Gonatogyne","brasiliensis","Müll.Arg.","Webster, G.L.","1992-08-23T00:00:00.000+0000",NA,NA,NA,"Hoehne, F.C.",1932,6,16,"Brazil","São Paulo","São Paulo","Jardim Botânico",NA,NA,"Árvore nativa com flores alvas, da mata..","BRA:UFPR:UPCB:0000042998","Gonatogyne brasiliensis Müll.Arg.",NA,NA,NA,NA
"29",NA,"IF","SPSF","27243","Gonatogyne brasiliensis Müll.Arg.","Phyllanthaceae","Gonatogyne","brasiliensis","Müll.Arg.",NA,NA,NA,"s/n",NA,"F.C.Hoehne",1932,6,16,"Brazil","Sp","São Paulo","Jardim Botânico",NA,NA,"COLETA: Árvore da mata com flores alvas. Nativa do Jardim Botânico.;","BRA:IF:SPSF:0000027243","Gonatogyne brasiliensis Müll.Arg.",NA,NA,NA,NA
"30",NA,"UNICAMP","UEC","111556","Gonatogyne brasiliensis Müll.Arg.","Phyllanthaceae","Gonatogyne","brasiliensis","Müll.Arg.","Cordeiro, I.","1999-10-20T00:00:00.000+0000",NA,"s.n.",NA,"Hoehne, F.C.",1932,6,16,"Brazil","São Paulo","São Paulo","Nativa no Jardim Botânico",0,0,"flor, Árvore da mata com flores alvas","BRA:UNICAMP:UEC:0000111556","Gonatogyne brasiliensis Müll.Arg.",NA,NA,NA,NA
"31","2013-02-12T16:51:27.000+0000","K","Herbarium","K000716038","Gonatogyne brasiliensis Müll.Arg.","Phyllanthaceae","Gonatogyne","brasiliensis","Müll.Arg.","Cordeiro, I.","1999-10-20T00:00:00.000+0000",NA,"s.n.",NA,"Hoehne, F.C.",1932,6,16,"Brazil",NA,NA,NA,NA,NA,NA,"http://specimens.kew.org/herbarium/K000716038","Gonatogyne brasiliensis Müll.Arg.",NA,NA,NA,NA
"32",NA,"Escola Superior de Agricultura Luiz de Queiroz, ESALQ","ESA","ESA069094","Gonatogyne brasiliensis Müll.Arg.","Phyllanthaceae","Gonatogyne","brasiliensis","Müll.Arg.","Cordeiro, I.",NA,NA,NA,NA,"Hoehne, F.C.",1932,6,16,"Brazil","São Paulo","São Paulo",NA,NA,NA,NA,"BRA:ESALQ:ESA:0ESA069094","Gonatogyne brasiliensis Müll.Arg.",NA,NA,NA,NA
"33",NA,"IAC","IAC","40683","Gonatogyne brasiliensis Müll.Arg.","Phyllanthaceae","Gonatogyne","brasiliensis","Müll.Arg.","I. Cordeiro","1999-10-20T00:00:00.000+0000",NA,"s/nº",NA,"F.C. Hoehne",1932,6,16,"Brazil","São Paulo","São Paulo",NA,-46.6361,-23.5475,"Nativa no Jardim botânico","BRA:IAC:IAC:0000040683","Gonatogyne brasiliensis Müll.Arg.",NA,NA,NA,NA
"34",NA,"Instituto de Botânica, IBT","SP","29617","Gonatogyne brasiliensis Müll.Arg.","Phyllanthaceae","Gonatogyne","brasiliensis","Müll.Arg.","Webster, GL","1992-08-23T00:00:00.000+0000",NA,"s.n.",NA,"Hoehne, FC",1932,6,16,"Brazil","São Paulo","São Paulo","nativa no Jd. Botânico",0,0,NA,"BRA:IBt:SP:0000029617","Gonatogyne brasiliensis Müll.Arg.",NA,NA,NA,NA
"35",NA,"Instituto de Botânica, IBT","SP","29651","Gonatogyne brasiliensis Müll.Arg.","Phyllanthaceae","Gonatogyne","brasiliensis","Müll.Arg.","Cordeiro, I","1999-01-01T00:00:00.000+0000",NA,"s.n.",NA,"Hoehne, FC",1932,6,16,"Brazil","São Paulo","São Paulo","nativa no Jd. Botânico",0,0,NA,"BRA:IBt:SP:0000029651","Gonatogyne brasiliensis Müll.Arg.",NA,NA,NA,NA
"36",NA,"IPA","IPA","63747","Gonatogyne brasiliensis Müll.Arg.","Phyllanthaceae","Gonatogyne","brasiliensis","Müll.Arg.","Cordeiro, I.","1999-10-01T00:00:00.000+0000",NA,"s.n.",NA,"Hoehne, F.C.",1932,6,16,"Brazil","São Paulo","São Paulo","Nativa do Jardim Botânico.",0,0,"Árvore de mata. Flores alvas.","BRA:IPA:IPA:0000063747","Gonatogyne brasiliensis Müll.Arg.",NA,NA,NA,NA
"37",NA,"IF","SPSF","27238","Gonatogyne brasiliensis Müll.Arg.","Phyllanthaceae","Gonatogyne","brasiliensis","Müll.Arg.","G.L.Webster","1992-08-23T00:00:00.000+0000",NA,"s/n",NA,"F.C.Hoehne",1932,6,16,"Brazil","Sp","São Paulo","Jardim Botânico",NA,NA,"COLETA: Árvore de mata com flores alvas. Nativa do parque.;","BRA:IF:SPSF:0000027238","Gonatogyne brasiliensis Müll.Arg.",NA,NA,NA,NA
"38",NA,"UNICAMP","UEC","111554","Gonatogyne brasiliensis Müll.Arg.","Phyllanthaceae","Gonatogyne","brasiliensis","Müll.Arg.","Webster, G.L.","1992-08-01T00:00:00.000+0000",NA,"s.n.",NA,"Hoehne, F.C.",1932,6,16,"Brazil","São Paulo","São Paulo","Nativa no Jardim Botânico",0,0,"flor, Árvore da mata com flores alvas","BRA:UNICAMP:UEC:0000111554","Gonatogyne brasiliensis Müll.Arg.",NA,NA,NA,NA
"39",NA,"UFPR","UPCB","42990","Gonatogyne brasiliensis Müll.Arg.","Phyllanthaceae","Gonatogyne","brasiliensis","Müll.Arg.","Cordeiro, I.","1999-10-20T00:00:00.000+0000",NA,NA,NA,"Hoehne, F.C.",1932,6,16,"Brazil","São Paulo","São Paulo","Jardim Botânico",NA,NA,"Árvore nativa com flores alvas, da mata..","BRA:UFPR:UPCB:0000042990","Gonatogyne brasiliensis Müll.Arg.",NA,NA,NA,NA
"40",NA,"UnB","UB","150828","Gonatogyne brasiliensis Müll.Arg.","Phyllanthaceae","Gonatogyne","brasiliensis","Müll.Arg.","Cordeiro, I","1999-01-01T00:00:00.000+0000",NA,"s.n.",NA,"Hoehne, FC",1932,7,16,"Brazil","São Paulo","São Paulo","Nativa no Jardim Botânico.",0,0,"Árvore da mata com flores.","BRA:UnB:UB:0000150828","Gonatogyne brasiliensis Müll.Arg.",NA,NA,NA,NA
"41",NA,"UNICAMP","UEC","111553","Gonatogyne brasiliensis Müll.Arg.","Phyllanthaceae","Gonatogyne","brasiliensis","Müll.Arg.","Cordeiro, I.","1999-10-20T00:00:00.000+0000",NA,"s.n.",NA,"Hoehne, F.C.",1931,3,25,"Brazil","São Paulo","São Paulo","Jardim Botânico",0,0,"Arvore da mata, flores dioicas.","BRA:UNICAMP:UEC:0000111553","Gonatogyne brasiliensis Müll.Arg.",NA,NA,NA,NA
"42",NA,"Instituto de Botânica, IBT","SP","27387A","Gonatogyne brasiliensis Müll.Arg.","Phyllanthaceae","Gonatogyne","brasiliensis","Müll.Arg.","Hoehne, FC",NA,NA,"s.n.",NA,"Hoehne, FC",1931,3,25,"Brazil","São Paulo","São Paulo","Parque do Estado, nativa no Jd. Botânico",0,0,NA,"BRA:IBt:SP:000027387A","Gonatogyne brasiliensis Müll.Arg.",NA,NA,NA,NA
"43","2015-09-05T07:09:10.000+0000","MNHN","P","P04779155","Gonatogyne brasiliensis Müll.Arg.","Phyllanthaceae","Gonatogyne","brasiliensis","Müll.Arg.",NA,NA,NA,NA,27387,"Hoehne, J.C.",1931,3,25,"Brazil",NA,NA,NA,NA,NA,"Prélèvement de feuille pour Van Ee B., Puerto-Rico, 07/2018, demande n° 119111","http://coldb.mnhn.fr/catalognumber/mnhn/p/p04779155","Gonatogyne brasiliensis Müll.Arg.",NA,NA,NA,NA
"44","2014-07-07T18:56:29.000+0000","JBRJ","RB","RB00561509","Gonatogyne brasiliensis Müll.Arg.","Phyllanthaceae","Gonatogyne","brasiliensis","Müll.Arg.","I. Cordeiro","2012-07-16T00:00:00.000+0000",NA,NA,NA,"F.C. Hoehne",1931,3,25,"Brazil","São Paulo","São Paulo","Jardim Botânico de São Paulo.",NA,NA,NA,"urn:catalog:JBRJ:RB:561509","Gonatogyne brasiliensis Müll.Arg.",NA,NA,NA,NA
"45",NA,"UNICAMP","UEC","111588","Gonatogyne brasiliensis Müll.Arg.","Phyllanthaceae","Gonatogyne","brasiliensis","Müll.Arg.","Cordeiro, I.","1999-10-20T00:00:00.000+0000",NA,"s.n.",NA,"Hoehne, F.C.",1931,3,25,"Brazil","São Paulo","São Paulo","Nativa no Jardim Botânico, parque do estado",0,0,"ori, Árvore da mata, flores dioicas","BRA:UNICAMP:UEC:0000111588","Gonatogyne brasiliensis Müll.Arg.",NA,NA,NA,NA
"46",NA,"Instituto de Botânica, IBT","SP","27387B","Gonatogyne brasiliensis Müll.Arg.","Phyllanthaceae","Gonatogyne","brasiliensis","Müll.Arg.","Cordeiro, I","1999-10-20T00:00:00.000+0000",NA,"s.n.",NA,"Hoehne, FC",1931,3,25,"Brazil","São Paulo","São Paulo","nativa no Jd. Botânico (Parque do Estado)",0,0,NA,"BRA:IBt:SP:000027387B","Gonatogyne brasiliensis Müll.Arg.",NA,NA,NA,NA
"47",NA,"UFPR","UPCB","42991","Gonatogyne brasiliensis Müll.Arg.","Phyllanthaceae","Gonatogyne","brasiliensis","Müll.Arg.","Cordeiro, I.","1999-10-20T00:00:00.000+0000",NA,NA,NA,"Hoehne, F.C.",1931,3,25,"Brazil","São Paulo","São Paulo","Parque do Estado e Jardim Botânico",NA,NA,"Árvore nativa, flores dióicas, da mata..","BRA:UFPR:UPCB:0000042991","Gonatogyne brasiliensis Müll.Arg.",NA,NA,NA,NA
"48",NA,"Instituto de Botânica, IBT","SP","29503","Gonatogyne brasiliensis Müll.Arg.","Phyllanthaceae","Gonatogyne","brasiliensis","Müll.Arg.","Cordeiro, I","1999-10-20T00:00:00.000+0000",NA,"s.n.",NA,"Hoehne, FC",1931,4,NA,"Brazil","São Paulo","São Paulo","nativa no Jd. Botânico",0,0,NA,"BRA:IBt:SP:0000029503","Gonatogyne brasiliensis Müll.Arg.",NA,NA,NA,NA
"49","2013-02-12T16:54:13.000+0000","K","Herbarium","K000716039","Gonatogyne brasiliensis Müll.Arg.","Phyllanthaceae","Gonatogyne","brasiliensis","Müll.Arg.","Hoehne, F.C.",NA,NA,"32203",NA,"Hoehne, F.C.",1922,9,9,"Brazil",NA,NA,NA,NA,NA,NA,"http://specimens.kew.org/herbarium/K000716039","Gonatogyne brasiliensis Müll.Arg.",NA,NA,NA,NA
"50",NA,"UNICAMP","UEC","111589","Gonatogyne brasiliensis Müll.Arg.","Phyllanthaceae","Gonatogyne","brasiliensis","Müll.Arg.",NA,NA,NA,"s.n.",NA,"Hoehne, F.C.",1922,9,9,"Brazil","São Paulo","São Paulo","Bosque da Saude",0,0,"flor, Árvore da mata","BRA:UNICAMP:UEC:0000111589","Gonatogyne brasiliensis Müll.Arg.",NA,NA,NA,NA
"51",NA,"Instituto de Botânica, IBT","SP","32203","Gonatogyne brasiliensis Müll.Arg.","Phyllanthaceae","Gonatogyne","brasiliensis","Müll.Arg.","Hoehne, FC",NA,NA,"s.n.",NA,"Hoehne, FC",1922,11,9,"Brazil","São Paulo","São Paulo","Bosque da Sa·de",0,0,NA,"BRA:IBt:SP:0000032203","Gonatogyne brasiliensis Müll.Arg.",NA,NA,NA,NA
"52",NA,"UNICAMP","UEC","111551","Gonatogyne brasiliensis Müll.Arg.","Phyllanthaceae","Gonatogyne","brasiliensis","Müll.Arg.","Hoehne, F.C.",NA,NA,"s.n.",NA,"Gehrt, A.",1919,4,NA,"Brazil","São Paulo","São Paulo","Jabaquara",0,0,"flor, Árvore, flores alvas","BRA:UNICAMP:UEC:0000111551","Gonatogyne brasiliensis Müll.Arg.",NA,NA,NA,NA
"53",NA,"UFPR","UPCB","42999","Gonatogyne brasiliensis Müll.Arg.","Phyllanthaceae","Gonatogyne","brasiliensis","Müll.Arg.","Hoehne, F.C.",NA,NA,NA,NA,"Gehrt, A.",1919,4,NA,"Brazil","São Paulo","São Paulo","Jabaquara",NA,NA,"Árvore, flores alvas..","BRA:UFPR:UPCB:0000042999","Gonatogyne brasiliensis Müll.Arg.",NA,NA,NA,NA
"54",NA,"Instituto de Botânica, IBT","SP","3088","Gonatogyne brasiliensis Müll.Arg.","Phyllanthaceae","Gonatogyne","brasiliensis","Müll.Arg.","Hoehne, FC",NA,NA,"s.n.",NA,"Gehrt, A",1919,4,NA,"Brazil","São Paulo","São Paulo","Jabaquara",0,0,NA,"BRA:IBt:SP:0000003088","Gonatogyne brasiliensis Müll.Arg.",NA,NA,NA,NA
"55","2015-09-20T16:22:33.000+0000","MNHN","P","P00608220","Gonatogyne brasiliensis Müll.Arg.","Phyllanthaceae","Gonatogyne","brasiliensis","Müll.Arg.","Hoffmann",NA,"LECTOTYPE",NA,959,"Gaudichaud, C.",1833,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p00608220","Gonatogyne brasiliensis Müll.Arg.",NA,NA,NA,NA
"56",NA,"F","Botany",NA,"Savia brasiliensis (Baill.) Pax & K.Hoffm.","Phyllanthaceae","Gonatogyne","brasiliensis","(Baill.) Pax & K.Hoffm.",NA,NA,"TYPE","468",NA,"F. Sellow",NA,NA,NA,"Brazil",NA,NA,NA,-52.8731,-10.8339,NA,"e1fa33ad-f661-4e7b-be24-8881df4de0fe","Savia brasiliensis (Baill.) Pax & K.Hoffm.",NA,NA,NA,NA
