"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage"
"1","2/06/17 16:04","INPA","INPA","6067","Amanoa gracillima","Phyllanthaceae","Amanoa",NA,"W.J.Hayden",NA,NA,NA,NA,NA,NA,NA,NA,"?",NA,NA,NA,NA,NA,NA,NA,NA,"Amanoa gracillima W.J.Hayden"
"2",NA,"Instituto Amazónico de Investigaciones Científicas SINCHI","COAH","46002","Amanoa gracillima W.J.Hayden","Phyllanthaceae","Amanoa","gracillima","W.J.Hayden",NA,NA,NA,"6414","López, R.",2000,4,10,"Colombia","Amazonas",NA,"cuenca del río Alegría, microcuenca del cñ. Aguablanquilla",-70.08753,-2.60056,"Ejemplar botánico","SINCHI:COAH:46002",NA,"Amanoa gracillima W.J.Hayden"
"3",NA,"Instituto Amazónico de Investigaciones Científicas SINCHI","COAH","46126","Amanoa gracillima W.J.Hayden","Phyllanthaceae","Amanoa","gracillima","W.J.Hayden",NA,NA,NA,"9871","Cárdenas, D.",1998,12,13,"Colombia","Amazonas",NA,"río Putumayo, cñ. Porvenir, cercanías de lago Centro, bosque maduro creciendo en relieve plano ligeramente disectado, no inundable.",-70.22081,-2.55814,"Ejemplar botánico","SINCHI:COAH:46126",NA,"Amanoa gracillima W.J.Hayden"
"4",NA,"Instituto Amazónico de Investigaciones Científicas SINCHI","COAH","46128","Amanoa gracillima W.J.Hayden","Phyllanthaceae","Amanoa","gracillima","W.J.Hayden",NA,NA,NA,"9874","Cárdenas, D.",1998,12,13,"Colombia","Amazonas",NA,"río Putumayo, cñ. Porvenir, cercanías de lago Centro, bosque maduro creciendo en relieve plano ligeramente disectado, no inundable.",-70.22081,-2.55814,"Ejemplar botánico","SINCHI:COAH:46128",NA,"Amanoa gracillima W.J.Hayden"
"5",NA,"Instituto Amazónico de Investigaciones Científicas SINCHI","COAH","13547","Amanoa gracillima W.J.Hayden","Phyllanthaceae","Amanoa","gracillima","W.J.Hayden","Cárdenas, D.","2001-01-01T00:00:00.000+0000",NA,"1384","Urrego, L.E.",1990,3,1,"Colombia","Amazonas",NA,"río Caquetá, isla Mariñame, bosque bien drenado",-72.04972,-0.7468,"Ejemplar botánico","SINCHI:COAH:13547",NA,"Amanoa gracillima W.J.Hayden"
"6",NA,"Instituto Amazónico de Investigaciones Científicas SINCHI","COAH","14871","Amanoa gracillima W.J.Hayden","Phyllanthaceae","Amanoa","gracillima","W.J.Hayden","Cárdenas, D.","2001-01-01T00:00:00.000+0000",NA,"2019","Urrego, L.E.",1990,8,1,"Colombia","Amazonas",NA,"río Caquetá, isla Mariñame, extremo E, bosque alto abierto, plano aluvial inudado",-72.04972,-0.7468,"Ejemplar botánico","SINCHI:COAH:14871",NA,"Amanoa gracillima W.J.Hayden"
"7",NA,"Instituto de Investigación de Recursos Biológicos Alexander von Humboldt (IAvH)","FMB","FMB-50209","Amanoa gracillima W.J.Hayden","Phyllanthaceae","Amanoa","gracillima","W.J.Hayden","Córdoba, Mireya","2009-12-14T00:00:00.000+0000",NA,"158","Defler, Sara",1989,10,11,"Colombia","Vaupés",NA,"Lago Taraira (Caparú)",NA,NA,NA,"IAvH:FMB-50209",NA,"Amanoa gracillima W.J.Hayden"
"8",NA,"Instituto Amazónico de Investigaciones Científicas SINCHI","COAH","10284","Amanoa gracillima W.J.Hayden","Phyllanthaceae","Amanoa","gracillima","W.J.Hayden","Murillo, J.","1995-01-01T00:00:00.000+0000",NA,"158","Defler, S.",1989,10,11,"Colombia","Vaupés",NA,"estación biológica Mosiro Itajura (Caparú), 3km N del lago Taraira, rebalse",-69.58056,-1.02917,"Ejemplar botánico","SINCHI:COAH:10284",NA,"Amanoa gracillima W.J.Hayden"
"9",NA,"Instituto de Investigación de Recursos Biológicos Alexander von Humboldt (IAvH)","FMB","FMB-52371","Amanoa gracillima W.J.Hayden","Phyllanthaceae","Amanoa","gracillima","W.J.Hayden","Córdoba, Mireya","2009-12-14T00:00:00.000+0000",NA,"158","Defler, Sara",1989,10,11,"Colombia","Vaupés",NA,"Lago Taraira (Caparú)",NA,NA,NA,"IAvH:FMB-52371",NA,"Amanoa gracillima W.J.Hayden"
"10","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","6067","Amanoa gracillima W.J.Hayden","Phyllanthaceae","Amanoa","gracillima","W.J.Hayden",NA,NA,NA,"INPA6067","Mike Hopkins",1958,2,12,NA,NA,NA,NA,NA,NA,NA,"urn:catalog:inpa:herbarium:240460",NA,"Amanoa gracillima W.J.Hayden"
