"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage","infraspecificEpithet","fieldNumber","comments"
"1",NA,"UFRB","HURB","14643","Discocarpus pedicellatus Fiaschi & Cordeiro",NA,"Phyllanthaceae","Discocarpus","pedicellatus","Fiaschi & Cordeiro",NA,NA,NA,"1059","Victor Jr., V.",2013,1,11,"Brazil","Bahia","Ibirapitanga","Serra do Papuã; APA do Pratigi",NA,NA,NA,"BRA:UFRB:HURB:0000014643",NA,"Discocarpus pedicellatus Fiaschi & Cordeiro",NA,NA,NA
"2",NA,"UFRB","HURB","14645","Discocarpus pedicellatus Fiaschi & Cordeiro",NA,"Phyllanthaceae","Discocarpus","pedicellatus","Fiaschi & Cordeiro",NA,NA,NA,"2198","Victor Jr., V.",2013,1,16,"Brazil","Bahia","Ibirapitanga","Serra do Papuã; APA do Pratigi",NA,NA,NA,"BRA:UFRB:HURB:0000014645",NA,"Discocarpus pedicellatus Fiaschi & Cordeiro",NA,NA,NA
"3",NA,"UFRB","HURB","14642","Discocarpus pedicellatus Fiaschi & Cordeiro",NA,"Phyllanthaceae","Discocarpus","pedicellatus","Fiaschi & Cordeiro",NA,NA,NA,"1057","Victor Jr., V.",2013,1,11,"Brazil","Bahia","Ibirapitanga","Serra do Papuã; APA do Pratigi",NA,NA,NA,"BRA:UFRB:HURB:0000014642",NA,"Discocarpus pedicellatus Fiaschi & Cordeiro",NA,NA,NA
"4",NA,"UFRB","HURB","14641","Discocarpus pedicellatus Fiaschi & Cordeiro",NA,"Phyllanthaceae","Discocarpus","pedicellatus","Fiaschi & Cordeiro",NA,NA,NA,"1866","Victor Jr., V.",2013,1,17,"Brazil","Bahia","Ibirapitanga","Serra do Papuã; APA do Pratigi",NA,NA,NA,"BRA:UFRB:HURB:0000014641",NA,"Discocarpus pedicellatus Fiaschi & Cordeiro",NA,NA,NA
"5",NA,"UFRB","HURB","14647","Discocarpus pedicellatus Fiaschi & Cordeiro",NA,"Phyllanthaceae","Discocarpus","pedicellatus","Fiaschi & Cordeiro",NA,NA,NA,"2065","Victor Jr., V.",2013,1,16,"Brazil","Bahia","Ibirapitanga","Serra do Papuã; APA do Pratigi",NA,NA,NA,"BRA:UFRB:HURB:0000014647",NA,"Discocarpus pedicellatus Fiaschi & Cordeiro",NA,NA,NA
"6",NA,"UFRB","HURB","14644","Discocarpus pedicellatus Fiaschi & Cordeiro",NA,"Phyllanthaceae","Discocarpus","pedicellatus","Fiaschi & Cordeiro",NA,NA,NA,"2128","Victor Jr., V.",2013,1,16,"Brazil","Bahia","Ibirapitanga","Serra do Papuã; APA do Pratigi",NA,NA,NA,"BRA:UFRB:HURB:0000014644",NA,"Discocarpus pedicellatus Fiaschi & Cordeiro",NA,NA,NA
"7",NA,"UFRB","HURB","14646","Discocarpus pedicellatus Fiaschi & Cordeiro",NA,"Phyllanthaceae","Discocarpus","pedicellatus","Fiaschi & Cordeiro",NA,NA,NA,"2145","Victor Jr., V.",2013,1,16,"Brazil","Bahia","Ibirapitanga","Serra do Papuã; APA do Pratigi",NA,NA,NA,"BRA:UFRB:HURB:0000014646",NA,"Discocarpus pedicellatus Fiaschi & Cordeiro",NA,NA,NA
"8",NA,"Universidade Federal da Bahia (UFBA)","ALCB","121351","Discocarpus pedicellatus Fiaschi & Cordeiro",NA,"Phyllanthaceae","Discocarpus","pedicellatus","Fiaschi & Cordeiro","Gomes, FS","2013-11-01T00:00:00.000+0000",NA,"1569","Gomes, FS",2013,5,13,"Brazil","Bahia","Una",NA,-39.159444,-15.248056,"Folhas coriáceas, discolores, material estéril.","BRA:UFBA:ALCB:0000121351",NA,"Discocarpus pedicellatus Fiaschi & Cordeiro",NA,NA,NA
"9",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","128557","Discocarpus pedicellatus Fiaschi & Cordeiro",NA,"Phyllanthaceae","Discocarpus","pedicellatus","Fiaschi & Cordeiro",NA,NA,NA,"3116","Piotto, D.",2010,6,3,"Brazil","Bahia","Uruçuca","Serra Grande Parque Estadual da Serra do Conduru",-39.083333,-14.416667,"Floresta Ombrófila Densa","BRA:CEPLAC:CEPEC:0000128557",NA,"Discocarpus pedicellatus Fiaschi & Cordeiro",NA,NA,NA
"10",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","123680","Discocarpus pedicellatus Fiaschi & Cordeiro",NA,"Phyllanthaceae","Discocarpus","pedicellatus","Fiaschi & Cordeiro",NA,NA,NA,"324","Piotto, D.",2007,7,2,"Brazil","Bahia","Uruçuca","Serra Grande Parque Estadual da Serra do Conduru",-39.083333,-14.416667,"Floresta Ombrófila Densa","BRA:CEPLAC:CEPEC:0000123680",NA,"Discocarpus pedicellatus Fiaschi & Cordeiro",NA,NA,NA
