"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","acceptedNameUsage"
"1","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","134563","Pera membranacea Leal","Peraceae","Pera","membranacea","Leal","Bigio, N.C.","2009-11-01T00:00:00.000+0000",NA,"1160","Mike Hopkins",1983,4,21,"Brazil","Maranhão",NA,"Rodovia à 6 km da cidade de Grajaú",NA,NA,NA,"urn:catalog:inpa:herbarium:179959","Pera membranacea Leal"
"2","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","113453","Pera membranacea Leal","Peraceae","Pera","membranacea","Leal","Bigio, N.C.","2009-11-01T00:00:00.000+0000",NA,"331","Mike Hopkins",1983,5,15,"Brazil","Pará",NA,"Estrada Santarém-Cuiabá, BR 163, km 1012, com um adentramento de 3 km da estrada, margem direita do rio Jamanxim",-55.25,-7.666667,NA,"urn:catalog:inpa:herbarium:178643","Pera membranacea Leal"
"3","2017-11-19T08:44:45.000+0000","JBRJ","RB","RB00087650","Pera membranacea Leal","Peraceae","Pera","membranacea","Leal","Narcísio C. Bigio",NA,NA,"331","M.N.SILVA",1983,5,15,"Brazil","Pará","Itaituba","ESTRADA  SANTARÉM-CUIABÁ,  BR  163,  KM  1012,  C/  UM  ADENTRAMENTO  DE  3  KM  DA  ESTRADA,  MARGEM  DIREITA  DO  RIO  JAMANXIM.",-55.25,-7.666667,"ARVORETA DE 4M DE ALT., FLOR CREME, FRUTOS IMATUROS VERDES.","urn:catalog:JBRJ:RB:87650","Pera membranacea Leal"
"4","2014-07-08T06:54:49.000+0000","JBRJ","RB","RB00087661","Pera membranacea Leal","Peraceae","Pera","membranacea","Leal","Narcísio C. Bigio",NA,NA,"312","M.N.SILVA",1983,5,13,"Brazil","Pará","Itaituba","ESTRADA SANTARÉM-CUIABÁ, BR-163. KM 1023.",-55.333333,-7.416667,"ARVORETA DE 6M DE ALT., FRUTOS IMATUROS VERDES. CAULIFLORA.","urn:catalog:JBRJ:RB:87661","Pera membranacea Leal"
"5","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","113434","Pera membranacea Leal","Peraceae","Pera","membranacea","Leal","Bigio, N.C.","2009-11-01T00:00:00.000+0000",NA,"312","Mike Hopkins",1983,5,13,"Brazil","Pará",NA,"Estrada Santarém-Cuiabá, BR 163, km 1023",-55.33,-7.416667,NA,"urn:catalog:inpa:herbarium:178579","Pera membranacea Leal"
"6","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","114723","Pera membranacea Leal","Peraceae","Pera","membranacea","Leal","Bigio, N.C.","2009-11-01T00:00:00.000+0000",NA,"379","Mike Hopkins",1983,9,1,"Brazil","Pará",NA,"Tucuruí.",NA,NA,NA,"urn:catalog:inpa:herbarium:103238","Pera membranacea Leal"
"7",NA,"UnB","UB","38178","Pera membranacea Leal","Peraceae","Pera","membranacea","Leal","Bigio, NC",NA,NA,"58981","Prance, GT; Silva, NT",1964,8,31,"Brazil","Maranhão",NA,"15km south of border Pará - Maranhão, Belém - Brasília",0,0,"x 15cm; .","BRA:UnB:UB:0000038178","Pera membranacea Leal"
"8","2014-07-08T07:07:22.000+0000","JBRJ","RB","RB00087594","Pera membranacea Leal","Peraceae","Pera","membranacea","Leal","Narcísio C. Bigio","2008-08-17T00:00:00.000+0000",NA,"06667","F.N.",1943,12,14,"Brazil","Espírito Santo","Espírito Santo","Vitória, Serra do maruipé.",NA,NA,"àrvore pequena","urn:catalog:JBRJ:RB:87594","Pera membranacea Leal"
"9","2014-11-03T13:35:24.000+0000","JBRJ","RB","RB00538506","Pera membranacea Leal","Peraceae","Pera","membranacea","Leal","Carlos Gomes Leal","1981-04-20T00:00:00.000+0000","HOLOTYPE",NA,"Ducke, A.",1919,12,24,"Brazil","Pará","Pará","Rio Tapajóz, estrada das cachoeiras inferiores, Maria Luiza, capoeira.",NA,NA,"Arvore pequena, fl. verde-amarelada. rio tapajos","urn:catalog:JBRJ:RB:538506","Pera membranacea Leal"
"10","2014-11-03T13:35:25.000+0000","JBRJ","RB","RB00569784","Pera membranacea Leal","Peraceae","Pera","membranacea","Leal","Carlos Gomes Leal","1981-04-20T00:00:00.000+0000","HOLOTYPE",NA,"Ducke, A.",1919,12,24,"Brazil","Pará","Pará","Rio Tapajóz, estrada das cachoeiras inferiores, Maria Luiza, capoeira.",NA,NA,"Arvore pequena, fl. verde-amarelada. rio tapajos","urn:catalog:JBRJ:RB:569784","Pera membranacea Leal"
"11","2014-11-03T13:35:25.000+0000","JBRJ","RB","RB00569783","Pera membranacea Leal","Peraceae","Pera","membranacea","Leal","Carlos Gomes Leal","1981-04-20T00:00:00.000+0000","HOLOTYPE",NA,"Ducke, A.",1919,12,24,"Brazil","Pará","Pará","Rio Tapajóz, estrada das cachoeiras inferiores, Maria Luiza, capoeira.",NA,NA,"Arvore pequena, fl. verde-amarelada. rio tapajos","urn:catalog:JBRJ:RB:569783","Pera membranacea Leal"
