"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage"
"1",NA,"Instituto de Botânica, IBT","SP","489095","Cecropia glaziovii Snethlage",NA,"Urticaceae","Cecropia","glaziovii","Snethlage","Silva, MFO","2014-01-01T00:00:00.000+0000",NA,"849",NA,"Silva, MFO; et al.",2014,6,17,"Brazil","Espírito Santo","Cariacica","Reserva Biológica de Duas Bocas, Estrada para Alegre, na margem da estrada",0,0,NA,"BRA:IBt:SP:0000489095",NA,"Cecropia glaziovii Snethlage"
"2",NA,"Escola Superior de Agricultura Luiz de Queiroz, ESALQ","ESA","ESA123631","Cecropia glaziovii Snethlage",NA,"Urticaceae","Cecropia","glaziovii","Snethlage","Ivanauskas, N.M.","2013-04-29T00:00:00.000+0000",NA,"1019",NA,"Colletta, G.D. ; Souza, V.C.",2013,4,29,"Brazil","São Paulo","Tapiraí","Reserva Particular da Votorantim (CBA). UHE da Barra.",NA,NA,NA,"BRA:ESALQ:ESA:0ESA123631",NA,"Cecropia glaziovii Snethlage"
"3",NA,"MBM","MBM","398190","Cecropia glaziovii Snethlage",NA,"Urticaceae","Cecropia","glaziovii","Snethlage","Silva, MFO","2013-08-02T00:00:00.000+0000",NA,"764",NA,"Silva, MFO; Silva, JM; Romano, DP",2013,7,26,"Brazil","Paraná","Morretes","Porto de Cima, Estrada da Graciosa.",0,0,"Árvore ca. 14m alt, ramificação a partir de 1m alt. 56+65 cm de DAP. Folhas verdes concolores, estípulas vermelhas, caducas, quase glabras. Bráctea amarelo-esverdeadas e espigas esverdiadas. Caule oco habitado por formigas. Láte tran","BRA:MBM:MBM:0000398190",NA,"Cecropia glaziovii Snethlage"
"4",NA,"Universidade Federal da Bahia (UFBA)","ALCB","106242","Cecropia glaziovii Snethlage",NA,"Urticaceae","Cecropia","glaziovii","Snethlage","Guedes, ML; Gomes, FS","2012-10-01T00:00:00.000+0000",NA,"137",NA,"Mattos Andrade, PE de; Gomes, FS; Queiroz, EP; Guedes, ML; et al.",2012,10,3,"Brazil","Bahia","Salvador","Região Metropolitana Salvador",-38.5,-12.966667,"de ca 2,5 m de altura. Folhas discolores. Infrutescência verde.","BRA:UFBA:ALCB:0000106242",NA,"Cecropia glaziovii Snethlage"
"5","2017-10-14T00:44:42.000+0000","JBRJ","RB","RB00721700","Cecropia glaziovii Snethlage",NA,"Urticaceae","Cecropia","glaziovii","Snethlage","M.F.OLIVEIRA DA SILVA","2015-09-16T00:00:00.000+0000",NA,NA,NA,"F.J.Chagas & M.D.M.Vianna Filho",2011,1,20,"Brazil","Rio de Janeiro","Rio de Janeiro","Arboreto do Jardim Botânico do Rio de Janeiro. Localiza-se junto à cerca do jardim.",NA,NA,NA,"urn:catalog:JBRJ:RB:721700",NA,"Cecropia glaziovii Snethlage"
"6","2017-10-07T19:18:59.000+0000","JBRJ","RB","RB00721684","Cecropia glaziovii Snethlage",NA,"Urticaceae","Cecropia","glaziovii","Snethlage","M.D.M.Vianna Filho","2012-02-17T00:00:00.000+0000",NA,NA,NA,"F.J.Chagas & M.D.M.Vianna Filho",2011,1,20,"Brazil","Rio de Janeiro","Rio de Janeiro","Rio de Janeiro, RJ, Ilha do Fundão.",NA,NA,NA,"urn:catalog:JBRJ:RB:721684",NA,"Cecropia glaziovii Snethlage"
"7",NA,"Universidade Regional de Blumenau, FURB","FURB","25735","Cecropia glaziovii Snethlage",NA,"Urticaceae","Cecropia","glaziovii","Snethlage","Verdi, M","2010-04-03T00:00:00.000+0000",NA,"4614",NA,"Verdi, M.",2010,4,3,"Brazil","Santa Catarina","Laguna","Laranjeiras.",-48.87,-28.44,"Florística IFFSC 81 (Arbórea)","BRA:FURB:FURB:0000025735",NA,"Cecropia glaziovii Snethlage"
"8",NA,"Universidade Regional de Blumenau, FURB","FURB","18481","Cecropia glaziovii Snethlage",NA,"Urticaceae","Cecropia","glaziovii","Snethlage","Verdi, M","2010-01-25T00:00:00.000+0000",NA,"3338",NA,"Verdi, M.",2009,12,2,"Brazil","Santa Catarina","Morro da Fumaça","Estação Cocal.",-49.232222,-28.619167,"Florística IFFSC 51 (Arbórea)","BRA:FURB:FURB:0000018481",NA,"Cecropia glaziovii Snethlage"
"9",NA,"MBML","MBML-HERBARIO","36628","Cecropia glaziovii Snethlage",NA,"Urticaceae","Cecropia","glaziovii","Snethlage","M. Felippe Silva/11-06-2014",NA,NA,"5050",NA,"R. C. Forzza; et al",2008,2,16,"Brazil","Espírito Santo","Cariacica","Reserva Biológica de Duas Bocas",-40.481944,-20.3025,NA,"BRA:MBML:MBML-HERBARIO:0000036628",NA,"Cecropia glaziovii Snethlage"
"10",NA,"Instituto de Botânica, IBT","SP","430240","Cecropia glaziovii Snethlage",NA,"Urticaceae","Cecropia","glaziovii","Snethlage","Gaglioti, AL","2011-06-09T00:00:00.000+0000",NA,"1651",NA,"Shirasuna, RT; et al.",2008,8,13,"Brazil","São Paulo","São Bernardo do Campo","Rodoanel Trecho Sul, lote 2",0,0,NA,"BRA:IBt:SP:0000430240",NA,"Cecropia glaziovii Snethlage"
