"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage","infraspecificEpithet","comments"
"1",NA,"F","Botany","V0227153F","Cecropia glaziovii Snethlage",NA,"Urticaceae","Cecropia","glaziovii","Snethlage",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,-52.8731,-10.8339,NA,"9ef97358-e16d-483d-a228-451f3d3c4f4c",NA,"Cecropia glaziovii Snethlage",NA,NA
"2",NA,"Universidade Federal de Minas Gerais (UFMG)","BHCB","50781","Cecropia glaziovii Snethlage",NA,"Urticaceae","Cecropia","glaziovii","Snethlage",NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"BRA:UFMG:BHCB:0000050781",NA,"Cecropia glaziovii Snethlage",NA,NA
"3",NA,"Universidade Federal de Minas Gerais (UFMG)","BHCB","42584","Cecropia glaziovii Snethlage",NA,"Urticaceae","Cecropia","glaziovii","Snethlage",NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"BRA:UFMG:BHCB:0000042584",NA,"Cecropia glaziovii Snethlage",NA,NA
"4",NA,"F","Botany","V0227154F","Cecropia glaziovii Snethlage",NA,"Urticaceae","Cecropia","glaziovii","Snethlage",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,-52.8731,-10.8339,NA,"e264c22c-c24d-49af-a306-52c381324aeb",NA,"Cecropia glaziovii Snethlage",NA,NA
"5",NA,"Universidade Federal de Minas Gerais (UFMG)","BHCB","44161","Cecropia glaziovii Snethlage",NA,"Urticaceae","Cecropia","glaziovii","Snethlage",NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"BRA:UFMG:BHCB:0000044161",NA,"Cecropia glaziovii Snethlage",NA,NA
"6",NA,"NY","NY","03365320","Cecropia glaziovii Snethlage",NA,"Urticaceae","Cecropia","glaziovii","Snethlage",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"43fec97a-3cfc-4779-9ca7-5bfcaf723bd9",NA,"Cecropia glaziovii Snethlage",NA,NA
"7","2015-04-11T13:46:35.000+0000","S","VascularPlants","S13-2814","Cecropia glaziovii Snethlage",NA,"Urticaceae","Cecropia","glaziovii","Snethlage",NA,NA,NA,"3677","3677","Hj. Mosén",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Portion of stem 14 cm diam.","S:VascularPlants:S13-2814",NA,"Cecropia glaziovii Snethlage",NA,NA
"8","2017-03-08T12:21:15.000+0000","MNHN","P","P06777933","Cecropia glaziovii Snethlage",NA,"Urticaceae","Cecropia","glaziovii","Snethlage","Gaglioti",NA,NA,NA,"9877","Burcell",NA,NA,NA,NA,NA,NA,NA,NA,NA,". . Donné par la Direction du Jardin Royal de Kew, 187","http://coldb.mnhn.fr/catalognumber/mnhn/p/p06777933",NA,"Cecropia glaziovii Snethlage",NA,NA
"9","2017-10-10T16:52:11.000+0000","JBRJ","RB","RB00223383","Cecropia glaziovii Snethlage",NA,"Urticaceae","Cecropia","glaziovii","Snethlage","J P P Carauta",NA,NA,NA,NA,"Beatriz B S Coelho",NA,NA,NA,NA,NA,"Indeterminado",NA,NA,NA,NA,"urn:catalog:JBRJ:RB:223383",NA,"Cecropia glaziovii Snethlage",NA,NA
"10",NA,"PUCRS","MPUC","13392","Cecropia glaziovii Snethlage",NA,"Urticaceae","Cecropia","glaziovii","Snethlage","R.A. Baaske","2004-01-01T00:00:00.000+0000",NA,NA,NA,NA,2000,6,7,"Brazil","Rs","São Francisco de Paula","CPCN - Pró-Mata",-50.575556,-29.420556,"Floresta Ombrófila Densa (F: 91)","BRA:PUCRS:MPUC:0000013392",NA,"Cecropia glaziovii Snethlage",NA,NA
