"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage"
"1",NA,"Universidade Estadual de Londrina, UEL","FUEL","55737","Cecropia glaziovii Snethlage",NA,"Urticaceae","Cecropia","glaziovii","Snethlage","Ribeiro, JELS","2018-01-01T00:00:00.000+0000",NA,"230B",NA,"Silva, WJ da",2018,2,28,"Brazil","Paraná","Londrina","Campus da Universidade Estadual de Londrina, ao lado da central de saladas do CCB",-51.196747,-23.324389,"Árvore ca 10m. Cultivada","BRA:UEL:FUEL:0000055737",NA,"Cecropia glaziovii Snethlage"
"2","2018-07-25T16:37:26.000+0000","JBRJ","RB","RB01386656","Cecropia glaziovii Snethlage",NA,"Urticaceae","Cecropia","glaziovii","Snethlage","M.F.O. Silva",NA,NA,"8652",NA,"Haroldo C. de Lima; L.B. do Nascimento, G.A. Queiroz, T. Fernandes, R. Albuquerque & L.C.G. Rodrigues",2018,4,19,"Brazil","Rio de Janeiro","Nova Iguaçu","Tinguá, Boa Esperança, ORBEL II, antes da entrada da trilha para a parcela 1 (GPS/Pt 258). Floresta de encosta (bordo da mata). Reserva Biológica do Tinguá",-43.399722,-22.570833,"Árvore com 15 m alt. Folhas com face dorsal levemente prateadas e com tons avermelhados quando jovens; estípulas vermelho-vinosas. Inflorescência jovem esverdeada. frequente. Nome vulgar: embaúba-de-folha-prateada. Material em sílica-gel.","urn:catalog:JBRJ:RB:1386656",NA,"Cecropia glaziovii Snethlage"
"3",NA,"Universidade Regional de Blumenau, FURB","FURB","59057","Cecropia glaziovii Snethlage",NA,"Urticaceae","Cecropia","glaziovii","Snethlage","Kassner-Filho, A.","2018-05-10T00:00:00.000+0000",NA,"2713",NA,"Kassner-Filho, A.",2018,5,10,"Brazil","Santa Catarina","Penha","J.B. World Entretenimentos S/A.",-48.616389,-26.801944,"fruto imaturo","BRA:FURB:FURB:0000059057",NA,"Cecropia glaziovii Snethlage"
"4",NA,"Universidade Federal de Sergipe, UFS","ASE","38288","Cecropia glaziovii Snethlage",NA,"Urticaceae","Cecropia","glaziovii","Snethlage","Nunes, SS","2017-02-16T00:00:00.000+0000",NA,"166",NA,"Nunes, SS; Farias, MCV; Santos, E",2017,2,9,"Brazil","Sergipe","Cristinápolis","Fazenda Jibóia",-37.4348,-11.2731,"Árvore ca. 10 metros de altura. Presença de formigas. Inflorescência com 4 espigas.; Mata Atlântica","BRA:UFS:ASE:0000038288",NA,"Cecropia glaziovii Snethlage"
"5",NA,"UNISANTA","HUSC","11809","Cecropia glaziovii Snethlage",NA,"Urticaceae","Cecropia","glaziovii","Snethlage","P.S.P Sampaio; G.C. Marins","2017-04-01T00:00:00.000+0000",NA,"19",NA,"L.P. Moreira; T.R. Souza",2017,3,24,"Brazil","São Paulo","Peruíbe","Reserva de Desenvolvimento Sustentável Barra do Una.",0,0,"Árvore com 10m de altura. Quintal da casa do Valmir. Nome local: Embaúba vermelha.; Mata Atlântica. ESTUDO ETNOFARMACOLÓGICO.","BRA:UNISANTA:HUSC:0000011809",NA,"Cecropia glaziovii Snethlage"
"6",NA,"UFES","VIES","24510","Cecropia glaziovii Snethlage",NA,"Urticaceae","Cecropia","glaziovii","Snethlage",NA,NA,NA,NA,NA,"Gurtler, J.; Costa-Lima, J.L.; Hollunder, R.K.; Frade, M.S. & Scheidegger, A.F.A.",2017,3,14,"Brazil","Espírito Santo","Conceição da Barra","Distrito de Itaúnas. ao longo da Trilha Borboleta. Parque Estadual de Itaúnas",NA,NA,"Arvoreta, cerca de 2 metros. Espigas amarelas.","BRA:UFES:VIES:0000024510",NA,"Cecropia glaziovii Snethlage"
"7",NA,"Universidade Regional de Blumenau, FURB","FURB","55821","Cecropia glaziovii Snethlage",NA,"Urticaceae","Cecropia","glaziovii","Snethlage","Schwirkowski, P.","2017-04-22T00:00:00.000+0000",NA,"2247",NA,"Schwirkowski, P.",2017,4,22,"Brazil","Santa Catarina","São Bento do Sul","Rio Natal. Linha férrea, após a Estação de trem.",-49.286944,-26.355278,"Frutos avermelhados","BRA:FURB:FURB:0000055821",NA,"Cecropia glaziovii Snethlage"
"8",NA,"UNISANTA","HUSC","12104","Cecropia glaziovii Snethlage",NA,"Urticaceae","Cecropia","glaziovii","Snethlage","P. Sampaio","2017-06-01T00:00:00.000+0000",NA,"1688",NA,"P.S.P Sampaio",2017,6,16,"Brazil","Minas Gerais","São Thomé das Letras","Estrada de terra entre a cidade e a cachoeira da Eubiose.",-44.976469,-21.718642,"Arbusto com 1,0m de altura, estéril com bractea terminal verde-clara.; Floresta Estacional Semidecidua Montana.","BRA:UNISANTA:HUSC:0000012104",NA,"Cecropia glaziovii Snethlage"
"9",NA,"UNESC","CRI","12305","Cecropia glaziovii Snethlage",NA,"Urticaceae","Cecropia","glaziovii","Snethlage","Alexandre Medeiros","2017-11-13T00:00:00.000+0000",NA,NA,NA,"Alexandre Medeiros",2017,11,13,"Brazil","Santa Catarina","Balneário Camboriú","Barra",NA,NA,"Coleta 778","BRA:UNESC:CRI:0000012305",NA,"Cecropia glaziovii Snethlage"
"10",NA,"Universidade Federal de Sergipe, UFS","ASE","36582","Cecropia glaziovii Snethlage",NA,"Urticaceae","Cecropia","glaziovii","Snethlage","Santana, JP","2016-03-01T00:00:00.000+0000",NA,"448",NA,"Santana, JP",2016,2,19,"Brazil","Sergipe","Itaporanga d'Ajuda","Mata Rio Fundo",-37.1944,-11.0429,"Árvore, 10m, frutos imaturos aparentemente com poupa branca envolvendo semente marron.; Mata Atlântica.","BRA:UFS:ASE:0000036582",NA,"Cecropia glaziovii Snethlage"
