"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage"
"1",NA,"F","Botany","V0227552F","Cecropia ulei Snethl.","Urticaceae","Cecropia","ulei","Snethl.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,-52.8731,-10.8339,NA,"7d53b2dd-1375-4c15-b84c-e3f8c087450a",NA,"Cecropia ulei Snethl."
"2",NA,"F","Botany","V0227551F","Cecropia ulei Snethl.","Urticaceae","Cecropia","ulei","Snethl.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,-52.8731,-10.8339,NA,"b4f9a932-01c7-4b56-9a7f-87c182c55ccd",NA,"Cecropia ulei Snethl."
"3","2/06/17 15:42","INPA","INPA","89979","Cecropia ulei","Cecropiaceae","Cecropia",NA,"Snethl.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"?",NA,NA,NA,NA,NA,NA,NA,NA,"Cecropia ulei Snethl."
"4","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amaz√¥nia (INPA)","Cole√ß√£o Bot√¢nica, Instituto Nacional de Pesquisas da Amaz√¥nia (INPA)","89979","Cecropia ulei Snethl.","Urticaceae","Cecropia","ulei","Snethl.",NA,NA,NA,"10271",NA,"Mike Hopkins",1979,8,7,NA,NA,NA,NA,NA,NA,NA,"urn:catalog:inpa:herbarium:14027",NA,"Cecropia ulei Snethl."
"5",NA,NA,"Botany","U  0259618","Cecropia ulei Snethl.","Urticaceae","Cecropia","ulei","Snethl.",NA,NA,NA,NA,NA,"Berg CC; Maas PJM; Welle BJH ter; et al.",NA,NA,NA,"Ecuador",NA,NA,NA,NA,NA,NA,"http://data.biodiversitydata.nl/naturalis/specimen/U%20%200259618",NA,"Cecropia ulei Snethl."
"6","2/06/17 15:42","INPA","INPA","110397","Cecropia ulei","Cecropiaceae","Cecropia",NA,"Snethl.","Berg, CC",NA,NA,NA,NA,NA,NA,NA,NA,"Brasil",NA,NA,"Rio Trombetas, Monte Branco, Jazida de Bauxita de Alcoa - MineraÃ§Ã£o",NA,NA,NA,NA,NA,"Cecropia ulei Snethl."
"7","2/06/17 15:42","INPA","INPA","174113","Cecropia ulei","Cecropiaceae","Cecropia",NA,"Snethl.","Berg, CC",NA,NA,NA,NA,NA,NA,NA,NA,"Brasil","Amazonas",NA,"Distrito AgropecuÃ¡rio, ZF3., Distrito AgropecuÃ¡rio da SUFRAMA rodovia BR 174, Km 64, depois 27 Km Leste na ZF3. Fazenda Esteio",NA,NA,NA,NA,NA,"Cecropia ulei Snethl."
"8","2/06/17 15:42","INPA","INPA","19035","Cecropia ulei","Cecropiaceae","Cecropia",NA,"Snethl.","Berg, CC",NA,NA,NA,NA,NA,NA,NA,NA,"Brasil","Amazonas",NA,"HumaitÃ¡ - Labrea km 50, Road HumaitÃ¡ to Labrea, Km 50",NA,NA,NA,NA,NA,"Cecropia ulei Snethl."
"9","2/06/17 15:42","INPA","INPA","37937","Cecropia ulei","Cecropiaceae","Cecropia",NA,"Snethl.","Berg, CC",NA,NA,NA,NA,NA,NA,NA,NA,"Brasil","Amazonas",NA,"Rio Negro, prÃ_ximo ao rio Arara - 2Âº Acampamento da SIDERAMA",NA,NA,NA,NA,NA,"Cecropia ulei Snethl."
"10","2/06/17 15:42","INPA","INPA","44628","Cecropia ulei","Cecropiaceae","Cecropia",NA,"Snethl.","Berg, CC",NA,NA,NA,NA,NA,NA,NA,NA,"Brasil","Amazonas",NA,"BR 319, Km 268, 28 Km, south of IgapÃ_ AÃ§u",NA,NA,NA,NA,NA,"Cecropia ulei Snethl."
"11","2/06/17 15:42","INPA","INPA","44838","Cecropia ulei","Cecropiaceae","Cecropia",NA,"Snethl.","Berg, CC",NA,NA,NA,NA,NA,NA,NA,NA,"Brasil","Amazonas",NA,"Manaus-Porto Velho Highway Km 160",NA,NA,NA,NA,NA,"Cecropia ulei Snethl."
