"","institutionCode","catalogNumber","recordedBy"
"1","Instituto Nacional de Pesquisas da Amazônia (INPA)","244539","Pereira-Silva, G da"
"2","Instituto Nacional de Pesquisas da Amazônia (INPA)","227428","Ribeiro, JELS"
"3","Instituto Nacional de Pesquisas da Amazônia (INPA)","217430","Oliveira, ACA"
"4","Instituto Nacional de Pesquisas da Amazônia (INPA)","217483","Oliveira, ACA"
"5","Instituto Nacional de Pesquisas da Amazônia (INPA)","216575","Vidal, JC"
"6","Instituto Nacional de Pesquisas da Amazônia (INPA)","191322","Martins, LHP"
"7","Instituto Nacional de Pesquisas da Amazônia (INPA)","191321","Forzza, RC"
"8","Instituto Nacional de Pesquisas da Amazônia (INPA)","186747","Oliveira, AA de"
"9","Instituto Nacional de Pesquisas da Amazônia (INPA)","183455","Hopkins, MJG"
"10","Instituto Nacional de Pesquisas da Amazônia (INPA)","183488","Vicentini, A"
"11","Instituto Nacional de Pesquisas da Amazônia (INPA)","183462","Ribeiro, JELS"
"12","Instituto Nacional de Pesquisas da Amazônia (INPA)","175648","Nee, MH"
"13","Instituto Nacional de Pesquisas da Amazônia (INPA)","168758","Ziburski"
"14","Instituto Nacional de Pesquisas da Amazônia (INPA)","157384","Mori, SA"
"15","Instituto Nacional de Pesquisas da Amazônia (INPA)","188075","Boom, BM"
"16","Instituto Nacional de Pesquisas da Amazônia (INPA)","169416","Foster, RB"
"17","Instituto Nacional de Pesquisas da Amazônia (INPA)","164416","Foster, RB"
"18","Instituto Nacional de Pesquisas da Amazônia (INPA)","201829","P."
"19","Instituto Nacional de Pesquisas da Amazônia (INPA)","187945","Nascimento, JR"
"20","Instituto Nacional de Pesquisas da Amazônia (INPA)","71411","Albuquerque, JM de"
"21","Instituto Nacional de Pesquisas da Amazônia (INPA)","60097","Monteiro, OP"
"22","Instituto Nacional de Pesquisas da Amazônia (INPA)","42287","Berg, CC"
"23","Instituto Nacional de Pesquisas da Amazônia (INPA)","40922","Rodrigues, WA"
"24","Instituto Nacional de Pesquisas da Amazônia (INPA)","28280","Rodrigues, WA"
"25","Instituto Nacional de Pesquisas da Amazônia (INPA)","28279","Rodrigues, WA"
"26","Instituto Nacional de Pesquisas da Amazônia (INPA)","9434","Rodrigues, WA"
"27","Instituto Nacional de Pesquisas da Amazônia (INPA)","1288","Almeida, JC de"
