"","institutionCode","catalogNumber","recordedBy"
"1","Instituto Nacional de Pesquisas da Amazônia (INPA)","239080","Prata, EMB"
"2","Instituto Nacional de Pesquisas da Amazônia (INPA)","224104","Julịo, GR"
"3","Instituto Nacional de Pesquisas da Amazônia (INPA)","224105","Julịo, GR"
"4","Instituto Nacional de Pesquisas da Amazônia (INPA)","232098",NA
"5","Instituto Nacional de Pesquisas da Amazônia (INPA)","177656","Assun̤̣o, PACL"
"6","Instituto Nacional de Pesquisas da Amazônia (INPA)","177659","Nascimento, JR"
"7","Instituto Nacional de Pesquisas da Amazônia (INPA)","73149","Nascimento, JR"
"8","Instituto Nacional de Pesquisas da Amazônia (INPA)","66477","Mota, CDA da"
"9","Instituto Nacional de Pesquisas da Amazônia (INPA)","50632","Loureiro, AA"
"10","Instituto Nacional de Pesquisas da Amazônia (INPA)","21371","Souza, JA de"
"11","Instituto Nacional de Pesquisas da Amazônia (INPA)","17526","Rodrigues, WA"
"12","Instituto Nacional de Pesquisas da Amazônia (INPA)","14121","Rodrigues, WA"
"13","Instituto Nacional de Pesquisas da Amazônia (INPA)","14090","Rodrigues, WA"
"14","Instituto Nacional de Pesquisas da Amazônia (INPA)","230795","Ducke, A"
"15","Instituto Nacional de Pesquisas da Amazônia (INPA)","9053","Ducke, A"
"16","Instituto Nacional de Pesquisas da Amazônia (INPA)","204624","Mesquita, MR"
