"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","acceptedNameUsage"
"1",NA,"UEFS","HUEFS","158874","Vantanea morii Cuatrec.","Humiriaceae","Vantanea","morii","Cuatrec.","H.Liuth","2011-09-01T00:00:00.000+0000",NA,"62","Santos, R.B.",2010,2,3,"Brazil","Bahia","Igatu","Trilha da verruga.",-41.3,-12.883333,NA,"BRA:UEFS:HUEFS:0000158874","Vantanea morii Cuatrec."
"2",NA,"UEFS","HUEFS","109359","Vantanea morii Cuatrec.","Humiriaceae","Vantanea","morii","Cuatrec.","H.Liuth","2012-01-01T00:00:00.000+0000",NA,"95","Ferreira, V.S.",2006,2,17,"Brazil","Bahia","Mucugê",NA,NA,NA,NA,"BRA:UEFS:HUEFS:0000109359","Vantanea morii Cuatrec."
"3",NA,"UEFS","HUEFS","94617","Vantanea morii Cuatrec.","Humiriaceae","Vantanea","morii","Cuatrec.","H.Liuth","2012-01-01T00:00:00.000+0000",NA,"1355","Conceição, A.A.",2005,4,22,"Brazil","Bahia","Lençóis","Beira do Rio Ribeirão do Meio.",-41.383333,-12.583333,NA,"BRA:UEFS:HUEFS:0000094617","Vantanea morii Cuatrec."
"4","2017-10-06T09:29:48.000+0000","JBRJ","RB","RB00449926","Vantanea morii Cuatrec.","Humiriaceae","Vantanea","morii","Cuatrec.","L.C. Giordano","2005-09-23T00:00:00.000+0000",NA,"2723","L.C. Giordano ; M.G. Bovini, J.M.A. Braga & O. Marquete",2005,9,23,"Brazil","Bahia","Mucugê","Chapada Diamantina, estrada para Xique-Xique do Iguatu.",-41.305,-12.871667,"Planta prostada, lenhosa, heliófila. Folhas cartáceas, discolores. Botões verde-claros. Frutos imaturos verdes e maduros amarelos (na Carpoteca). Folhas selecionadas para pesquisa de DNA. Carp. nº 6367","urn:catalog:JBRJ:RB:449926","Vantanea morii Cuatrec."
"5",NA,"UEFS","HUEFS","122876","Vantanea morii Cuatrec.","Humiriaceae","Vantanea","morii","Cuatrec.","H.Liuth","2011-09-01T00:00:00.000+0000",NA,"104","Funch, R.",2004,2,21,"Brazil","Bahia","Itaeté","Chapadinha.",-41.392778,-12.550278,"Campo rupestre","BRA:UEFS:HUEFS:0000122876","Vantanea morii Cuatrec."
"6",NA,"UEFS","HUEFS","100972","Vantanea morii Cuatrec.","Humiriaceae","Vantanea","morii","Cuatrec.","H.Liuth","2012-01-01T00:00:00.000+0000",NA,"60","Funch, R.",2004,3,31,"Brazil","Bahia","Andaraí","Igatú.",-41.3025,-12.883333,NA,"BRA:UEFS:HUEFS:0000100972","Vantanea morii Cuatrec."
"7",NA,"UEFS","HUEFS","85790","Vantanea morii Cuatrec.","Humiriaceae","Vantanea","morii","Cuatrec.","H.Liuth","2011-09-01T00:00:00.000+0000",NA,"772","Costa, J.",2004,8,22,"Brazil","Bahia","Mucugê","Pq. Municipal de Mucugê",-41.333333,-12.983333,NA,"BRA:UEFS:HUEFS:0000085790","Vantanea morii Cuatrec."
"8",NA,"UEFS","HUEFS","70225","Vantanea morii Cuatrec.","Humiriaceae","Vantanea","morii","Cuatrec.","H.Liuth","2011-09-01T00:00:00.000+0000",NA,"4142","França, F.",2003,1,31,"Brazil","Bahia","Mucugê","Estrada entre Igatu e a rodovia Mucugê-Andaraí.",-41.31,-12.901111,"Campo rupestre.","BRA:UEFS:HUEFS:0000070225","Vantanea morii Cuatrec."
"9",NA,"UEFS","HUEFS","70227","Vantanea morii Cuatrec.","Humiriaceae","Vantanea","morii","Cuatrec.","H.Liuth","2011-09-01T00:00:00.000+0000",NA,"4144","França, F.",2003,1,31,"Brazil","Bahia","Mucugê","Estrada entre Igatu e a rodovia Mucugê-Andaraí.",-41.31,-12.901111,"Campo rupestre.","BRA:UEFS:HUEFS:0000070227","Vantanea morii Cuatrec."
"10","2014-07-22T16:23:06.000+0000","JBRJ","RB","RB00483105","Vantanea morii Cuatrec.","Humiriaceae","Vantanea","morii","Cuatrec.","Liuth, H.",NA,NA,"54662","R. M. Harley ; A. M. Giulietti",2003,9,6,"Brazil","Bahia","Rio de Contas","Estrada Real, na parte média. .",-41.8,-13.6,"Arbusto até 2,5 m. Folhas verdes, um pouco discolores e buladas entre as nervuras na face superior, Hipanto e sépalas verdes, pétalas, estames e estilete brancos. Material para DNA","urn:catalog:JBRJ:RB:483105","Vantanea morii Cuatrec."
"11","2018-08-09T14:37:46.000+0000","JBRJ","RB","RB00437869","Vantanea morii Cuatrec.","Humiriaceae","Vantanea","morii","Cuatrec.","G.T. Prance",NA,NA,"2682","L.C. Giordano; J.M.A. Braga, C.M. Mynssen, J.C. Silva, D.A. Folli & G.S. Siqueira",2003,12,3,"Brazil","Espírito Santo","Linhares","Estrada Aceiro do Calimã, km 0,01.",-40.0025,-19.113333,"Árvore de ca. 15m de altura, heliófila, entra a borda e o interior da mata; fuste cilíndrico com 7m de comprimento, 20cm de DAP, 63cm de CAP; casca acinzentada; copa arrendondada. Folhas cartáceas, verdes discolores. Estéril. Seleção de folhas para a pesquisa de DNA","urn:catalog:JBRJ:RB:437869","Vantanea morii Cuatrec."
"12",NA,"UEFS","HUEFS","66372","Vantanea morii Cuatrec.","Humiriaceae","Vantanea","morii","Cuatrec.","H.Liuth","2012-01-01T00:00:00.000+0000",NA,"29","Oliveira, E.C.",2002,2,14,"Brazil","Bahia","Mucugê",NA,-41.341111,-12.993056,NA,"BRA:UEFS:HUEFS:0000066372","Vantanea morii Cuatrec."
"13",NA,"UEFS","HUEFS","72999","Vantanea morii Cuatrec.","Humiriaceae","Vantanea","morii","Cuatrec.","H.Liuth","2012-01-01T00:00:00.000+0000",NA,"54508","Harley, R.M.",2002,2,16,"Brazil","Bahia","Mucugê","Estrada para Igatu, 4 Km da entrada da BA 142.",-41.310833,-12.899444,"Cerrado.","BRA:UEFS:HUEFS:0000072999","Vantanea morii Cuatrec."
"14",NA,"UEFS","HUEFS","80017","Vantanea morii Cuatrec.","Humiriaceae","Vantanea","morii","Cuatrec.","H.Liuth","2012-01-01T00:00:00.000+0000",NA,"54461","Harley, R.M.",2002,2,14,"Brazil","Bahia","Mucugê","Parque Municipal de Mucugê.",-41.333333,-12.983333,"Campo rupestre, solo arenoso.","BRA:UEFS:HUEFS:0000080017","Vantanea morii Cuatrec."
"15",NA,"UEFS","HUEFS","60193","Vantanea morii Cuatrec.","Humiriaceae","Vantanea","morii","Cuatrec.","H.Liuth","2012-01-01T00:00:00.000+0000",NA,"27","Faustino, T.C.",2002,3,27,"Brazil","Bahia","Mucugê","Parque Municipal de Mucugê.",-41.383333,-13,"Campo rupestre.","BRA:UEFS:HUEFS:0000060193","Vantanea morii Cuatrec."
"16",NA,"UEFS","HUEFS","60192","Vantanea morii Cuatrec.","Humiriaceae","Vantanea","morii","Cuatrec.","H.Liuth","2011-09-01T00:00:00.000+0000",NA,"26","Faustino, T.C.",2002,3,27,"Brazil","Bahia","Mucugê","Parque Municipal de Mucugê.",-41.383333,-13,"Campo rupestre.","BRA:UEFS:HUEFS:0000060192","Vantanea morii Cuatrec."
"17",NA,"UEFS","HUEFS","52215","Vantanea morii Cuatrec.","Humiriaceae","Vantanea","morii","Cuatrec.","H.Liuth","2012-03-01T00:00:00.000+0000",NA,"219","Ribeiro-Filho, A.A.",2001,2,26,"Brazil","Bahia","Mucugê","Projeto Sempre Viva.",NA,NA,"Campo rupestre.","BRA:UEFS:HUEFS:0000052215","Vantanea morii Cuatrec."
"18",NA,"UEFS","HUEFS","43044","Vantanea morii Cuatrec.","Humiriaceae","Vantanea","morii","Cuatrec.","H.Liuth","2012-01-01T00:00:00.000+0000",NA,"5601","Queiroz, L.P.de",2000,1,22,"Brazil","Bahia","Mucugê","Ca. 4 km N de Mucugê na Chapada para Andaraí, sede do ""Projeto Sempre-Viva"". Caminho da mata acima do Tiburtino.",-41.341389,-12.991667,"Campo rupestre.","BRA:UEFS:HUEFS:0000043044","Vantanea morii Cuatrec."
"19",NA,"UEFS","HUEFS","43065","Vantanea morii Cuatrec.","Humiriaceae","Vantanea","morii","Cuatrec.","H.Liuth","2012-01-01T00:00:00.000+0000",NA,"5622","Queiroz, L.P.de",2000,1,23,"Brazil","Bahia","Mucugê","Ca. 4 km N de Mucugê na Chapada para Andaraí, sede do ""Projeto Sempre-Viva"". Caminho da mata acima do Tiburtino.",-41.341389,-12.991667,"Campo rupestre.","BRA:UEFS:HUEFS:0000043065","Vantanea morii Cuatrec."
