"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","recordNumber","recordedBy","year","month","day","country","stateProvince","locality","decimalLongitude","decimalLatitude","occurrenceID","bibliographicCitation","acceptedNameUsage","identificationQualifier","infraspecificEpithet","typeStatus","fieldNumber","municipality","occurrenceRemarks","comments"
"1",NA,"NY","NY","03376866","Vantanea deniseae W.A.Rodrigues","Humiriaceae","Vantanea","deniseae","W.A.Rodrigues",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"d2a8deaa-1e30-4e2b-a84d-2276c8694757",NA,"Vantanea deniseae W.A.Rodrigues",NA,NA,NA,NA,NA,NA,NA
"2","2/06/17 16:02","INPA","INPA","101354","Vantanea deniseae","Humiriaceae","Vantanea",NA,"W.A.Rodrigues","Rodrigues, WA",NA,NA,NA,NA,NA,NA,"Brasil","Amazonas","Distrito AgropecuÃ¡rio, ZF3., Distrito AgropecuÃ¡rio da SUFRAMA; 2,5 km ao norte do km 34, estrada ZF-3 (ao sul da Reserva no. 1109). Mata densa de terra firme. Solo argiloso.",NA,NA,NA,NA,"Vantanea deniseae W.A.Rodrigues",NA,NA,"paratype",NA,NA,NA,NA
"3","2/06/17 16:02","INPA","INPA","101354","Vantanea deniseae","Humiriaceae","Vantanea",NA,"W.A.Rodrigues","Rodrigues, WA",NA,NA,NA,NA,NA,NA,"Brasil","Amazonas","Distrito AgropecuÃ¡rio, ZF3., Distrito AgropecuÃ¡rio da SUFRAMA; 2,5 km ao norte do km 34, estrada ZF-3 (ao sul da Reserva no. 1109). Mata densa de terra firme. Solo argiloso.",NA,NA,NA,NA,"Vantanea deniseae W.A.Rodrigues",NA,NA,"paratype",NA,NA,NA,NA
"4","2/06/17 16:02","INPA","INPA","101354","Vantanea deniseae","Humiriaceae","Vantanea",NA,"W.A.Rodrigues","Rodrigues, WA",NA,NA,NA,NA,NA,NA,"Brasil","Amazonas","Distrito AgropecuÃ¡rio, ZF3., Distrito AgropecuÃ¡rio da SUFRAMA; 2,5 km ao norte do km 34, estrada ZF-3 (ao sul da Reserva no. 1109). Mata densa de terra firme. Solo argiloso.",NA,NA,NA,NA,"Vantanea deniseae W.A.Rodrigues",NA,NA,"paratype",NA,NA,NA,NA
"5","2/06/17 16:02","INPA","INPA","101354","Vantanea deniseae","Humiriaceae","Vantanea",NA,"W.A.Rodrigues","Rodrigues, WA",NA,NA,NA,NA,NA,NA,"Brasil","Amazonas","Distrito AgropecuÃ¡rio, ZF3., Distrito AgropecuÃ¡rio da SUFRAMA; 2,5 km ao norte do km 34, estrada ZF-3 (ao sul da Reserva no. 1109). Mata densa de terra firme. Solo argiloso.",NA,NA,NA,NA,"Vantanea deniseae W.A.Rodrigues",NA,NA,"paratype",NA,NA,NA,NA
"6","2/06/17 16:02","INPA","INPA","101354","Vantanea deniseae","Humiriaceae","Vantanea",NA,"W.A.Rodrigues","Rodrigues, WA",NA,NA,NA,NA,NA,NA,"Brasil","Amazonas","Distrito AgropecuÃ¡rio, ZF3., Distrito AgropecuÃ¡rio da SUFRAMA; 2,5 km ao norte do km 34, estrada ZF-3 (ao sul da Reserva no. 1109). Mata densa de terra firme. Solo argiloso.",NA,NA,NA,NA,"Vantanea deniseae W.A.Rodrigues",NA,NA,"paratype",NA,NA,NA,NA
"7","2/06/17 16:02","INPA","INPA","15812","Vantanea deniseae","Humiriaceae","Vantanea",NA,"W.A.Rodrigues","Rodrigues, WA",NA,NA,NA,NA,NA,NA,"Brasil","Amazonas","AM 010, Km 99., Estrada Manaus-Itacoatiara, entre km 99, ao lado esquerdo. Mata de terra firme. Solo argiloso.",NA,NA,NA,NA,"Vantanea deniseae W.A.Rodrigues",NA,NA,"isotype",NA,NA,NA,NA
"8","2/06/17 16:02","INPA","INPA","15812","Vantanea deniseae","Humiriaceae","Vantanea",NA,"W.A.Rodrigues","Rodrigues, WA",NA,NA,NA,NA,NA,NA,"Brasil","Amazonas","AM 010, Km 99., Estrada Manaus-Itacoatiara, entre km 99, ao lado esquerdo. Mata de terra firme. Solo argiloso.",NA,NA,NA,NA,"Vantanea deniseae W.A.Rodrigues",NA,NA,"holotype",NA,NA,NA,NA
"9","2/06/17 16:02","INPA","INPA","202021","Vantanea deniseae","Humiriaceae","Vantanea",NA,"W.A.Rodrigues","Brito, J",NA,NA,NA,NA,NA,NA,"Brasil","Amazonas","Distrito AgropecuÃ¡rio, ZF3., Ca. 90 km N de Manaus, Distrito AgropecuÃ¡rio da SUFRAMA, Rodovia BR-174, km 64, depois 23 km leste na ZF-3, Fazenda Esteio.",NA,NA,NA,NA,"Vantanea deniseae W.A.Rodrigues",NA,NA,NA,NA,NA,NA,NA
"10","2/06/17 16:02","INPA","INPA","50891A","Vantanea deniseae","Humiriaceae","Vantanea",NA,"W.A.Rodrigues","Rodrigues, WA",NA,NA,NA,NA,NA,NA,"Brasil","Amazonas","AM 010, Estrada Manaus-Itacoatiara, entre km 118-135.",NA,NA,NA,NA,"Vantanea deniseae W.A.Rodrigues",NA,NA,"paratype",NA,NA,NA,NA
"11","2/06/17 16:02","INPA","INPA","66486","Vantanea deniseae","Humiriaceae","Vantanea",NA,"W.A.Rodrigues","Rodrigues, WA",NA,NA,NA,NA,NA,NA,"Brasil","Amazonas","Estrada Manaus-CaracaraÃ_, BR 174, km 57. Mata de terra firme.",NA,NA,NA,NA,"Vantanea deniseae W.A.Rodrigues",NA,NA,"paratype",NA,NA,NA,NA
