"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","acceptedNameUsage","identificationQualifier","infraspecificEpithet","comments","bibliographicCitation"
"12",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","11276","Kielmeyera elata Saddi","Calophyllaceae","Kielmeyera","elata","Saddi","N. Saddi",NA,NA,"2979",NA,"T. S. dos Santos",1975,4,17,"Brazil","Bahia","BELMONTE","Km 1 a 10 do ramal p/ Mogiquicaba.",NA,NA,"Ambiente: Mata costeira. Habito: Arbusto","BRA:CEPLAC:CEPEC:0000011276","Kielmeyera elata Saddi",NA,NA,NA,NA
"14",NA,"NY","NY","1280748","Kielmeyera elata Saddi","Calophyllaceae","Kielmeyera","elata","Saddi","V. Bittrich","1996-01-01T00:00:00.000+0000",NA,"17138",NA,"R. M. Harley",1974,3,18,"Brazil","Bahia",NA,NA,-39.02,-16.32,NA,"780bd443-7049-4642-9feb-78d9aa1e6843","Kielmeyera elata Saddi",NA,NA,NA,NA
"17","2016-10-24T12:04:17.000+0000","K","Herbarium","K001071472","Kielmeyera elata Saddi","Calophyllaceae","Kielmeyera","elata","Saddi","Zappi, D.C.",NA,NA,"17138",NA,"Erskine, C.M.; Renvoize, S.A.; Pinheiro, R.; Brighton, C.A.; Harley, R.M.",1974,3,18,"Brazil",NA,NA,"5km south of Santa Cruz Cabrália.",-39.02,-16.32,"Field work sponsored by the Royal Botanic Gardens, Kew, and the Academia Brasileira de Ciências, and carried out with the collaboration of the Centro de Pesquisas do Cacau, Itabuna, Bahia, January-April, 1974","http://specimens.kew.org/herbarium/K001071472","Kielmeyera elata Saddi",NA,NA,NA,NA
"19","2015-10-27T12:02:57.000+0000","JBRJ","RB","RB00122249","Kielmeyera elata Saddi","Calophyllaceae","Kielmeyera","elata","Saddi","A.P.B. Santos","2014-05-19T00:00:00.000+0000",NA,"17738",NA,"R.M.HARLEY",1974,3,18,"Brazil","Bahia","Santa Cruz de Cabrália","5 KM. SOUNTH OF SANTA CRUZ DE CABRALIA. RESTINGA BY THE SEA.",-39.016667,-16.316667,"Tree to 15 m, with straihht trunk and with yellow viscous sap. leaves coriaceus , dark green. Flowers perfumed. Petals white, stamens yellow.","urn:catalog:JBRJ:RB:122249","Kielmeyera elata Saddi",NA,NA,NA,NA
"21",NA,"Universidade Federal Rural de Pernambuco, UFRPE","HST","3865","Kielmeyera elata Saddi","Calophyllaceae","Kielmeyera","elata","Saddi","A.P.B.Santos","2014-07-02T00:00:00.000+0000",NA,"23620",NA,"M.T.Monteiro",1972,3,23,"Brazil","Bahia","Belmonte","Fazenda Nova Vida",NA,NA,"Flores alvas com estames amarelados de cheiro pouco agradável; resina amarela em quantidade, bastante pegajosa.","BRA:UFRPE:HST:0000003865","Kielmeyera elata Saddi",NA,NA,NA,NA
"23",NA,"NY","NY","353901","Kielmeyera elata Saddi","Calophyllaceae","Kielmeyera","elata","Saddi",NA,NA,"NOTATYPE","RJ-01",NA,"N. Saddi",1972,12,7,"Brazil","Rio de Janeiro",NA,"(GB) - Entrada de Vista Chinesa - Mesa do Imperador, entre Km 4-5",-43.257779,-22.970378,"Not a type, type is BelÃ©m & Magalhaes 1044","8965ab08-1b31-4b40-88c2-a5847b7976be","Kielmeyera elata Saddi",NA,NA,NA,NA
"24",NA,"NY","NY","477056","Kielmeyera elata Saddi","Calophyllaceae","Kielmeyera","elata","Saddi","N. Saddi","1982-01-01T00:00:00.000+0000",NA,"3235",NA,"R. P. BelÃ©m",1967,1,31,"Brazil","Bahia",NA,NA,-38.88,-15.86,NA,"7715b167-3fbf-4120-8662-ad701b29ed1c","Kielmeyera elata Saddi",NA,NA,NA,NA
"26","2017-10-18T15:28:02.000+0000","JBRJ","RB","RB00542475","Kielmeyera elata Saddi","Calophyllaceae","Kielmeyera","elata","Saddi","N. Saddi","1980-01-01T00:00:00.000+0000","HOLOTYPE","1044",NA,"Belém, R.P.; Magalhães,M.",1965,5,19,"Brazil","Bahia","Una","Transição da mata litorânea para a restinga.",NA,NA,"Árvore de 15 m X 25 cm de diâmetro. Flores brancas. Estames amarelados. Coleção de madeira.","urn:catalog:JBRJ:RB:542475","Kielmeyera elata Saddi",NA,NA,NA,NA
"30",NA,"UnB","UB","201683","Kielmeyera elata Saddi","Calophyllaceae","Kielmeyera","elata","Saddi","Santos, APB","2014-07-14T00:00:00.000+0000",NA,"1047",NA,"Belém, RP; Magalhães, M",1965,5,19,"Brazil","Bahia","Una",NA,0,0,"Árvore de 15m x 40cm de diâmetro; flores brancas; estames amarelados; tronco liso sem cortiça; Mata litorânea","BRA:UnB:UB:0000201683","Kielmeyera elata Saddi",NA,NA,NA,NA
"32",NA,"UnB","UB","148588","Kielmeyera elata Saddi","Calophyllaceae","Kielmeyera","elata","Saddi","Santos, APB","2014-07-14T00:00:00.000+0000",NA,"6641",NA,"Duarte, AP",1962,6,7,"Brazil","Bahia","Porto Seguro","Praia da Ponta Grande.",0,0,"Frutífera.; Árvore de 12-15 metros.","BRA:UnB:UB:0000148588","Kielmeyera elata Saddi",NA,NA,NA,NA
"33","2015-09-05T05:45:23.000+0000","MNHN","P","P04634823","Kielmeyera elata Saddi","Calophyllaceae","Kielmeyera","elata","Saddi",NA,NA,NA,NA,"114","Riedel",NA,NA,NA,"Brazil","Bahia",NA,NA,NA,NA,NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p04634823","Kielmeyera elata Saddi",NA,NA,NA,NA
"34","2016-10-24T09:55:19.000+0000","K","Herbarium","K001071677","Kielmeyera elata Saddi","Calophyllaceae","Kielmeyera","elata","Saddi","Trad, R.F.",NA,NA,"114",NA,"Riedel",NA,NA,NA,"Brazil",NA,NA,"Bahia",NA,NA,NA,"http://specimens.kew.org/herbarium/K001071677","Kielmeyera elata Saddi",NA,NA,NA,NA
"35",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","1645","Kielmeyera elata Saddi","Calophyllaceae","Kielmeyera","elata","Saddi","A. P. B. Santos",NA,NA,"1047",NA,"R. P. Belém",NA,NA,NA,"Brazil","Bahia","UNA","Sem informação.",NA,NA,"Ambiente: Mata litorânea. Habito: Árvore, 15m X 40cm.","BRA:CEPLAC:CEPEC:0000001645","Kielmeyera elata Saddi",NA,NA,NA,NA
"37",NA,"US","Botany","2857130","Kielmeyera elata Saddi","Calophyllaceae","Kielmeyera","elata","Saddi",NA,NA,NA,"12107",NA,"S. A. Mori, R. M. King, A. M. Carvalho & A. Euponino",NA,NA,NA,"Brazil","Bahia",NA,"Porto Seguro Rod. BR 500, 18,7km ao N de S.C. de Cabrália.",-39.03,-16.33,NA,"http://n2t.net/ark:/65665/3df442620-c8e8-4ec4-840b-af4ad37200d0","Kielmeyera elata Saddi",NA,NA,NA,NA
"38",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","65589","Kielmeyera elata Saddi","Calophyllaceae","Kielmeyera","elata","Saddi","A. P. B. Santos",NA,NA,"4581",NA,"T. S. dos Santos",NA,NA,NA,"Brazil","Bahia","ILHÉUS","Km 36 da Rod. Ilheus/Una.",NA,NA,"Ambiente: Restinga. Habito: Árvore, aprox. 8m. Látex amarelo","BRA:CEPLAC:CEPEC:0000065589","Kielmeyera elata Saddi",NA,NA,NA,NA
"39","2017-10-12T13:05:57.000+0000","JBRJ","RB","RB01268971","Kielmeyera elata Saddi","Calophyllaceae","Kielmeyera","elata","Saddi",NA,NA,NA,"375",NA,"Angeli, C.",NA,NA,NA,"Brazil","Rio de Janeiro","Rio de Janeiro",NA,NA,NA,NA,"urn:catalog:JBRJ:RB:1268971","Kielmeyera elata Saddi",NA,NA,NA,NA
"41",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","1644","Kielmeyera elata Saddi","Calophyllaceae","Kielmeyera","elata","Saddi","A. P. B. Santos",NA,NA,"1044",NA,"R. P. Belém",NA,NA,NA,"Brazil","Bahia","UNA","Sem informação.",NA,NA,"Ambiente: Transição de Mata litorânea para Restinga. Habito: Árvore, 15m X 25cm.","BRA:CEPLAC:CEPEC:0000001644","Kielmeyera elata Saddi",NA,NA,NA,NA
"42",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","22980","Kielmeyera elata Saddi","Calophyllaceae","Kielmeyera","elata","Saddi","N. Saddi",NA,NA,"1235",NA,"L. A. M. Silva",NA,NA,NA,"Brazil","Bahia","ILHÉUS","Km 6 da Rod. Olivenca/Vila Brasil, ao S.",NA,NA,"Ambiente: Mata. Area c/ piacaval. Habito: Árvore maior que 5m e menor 20m","BRA:CEPLAC:CEPEC:0000022980","Kielmeyera elata Saddi",NA,NA,NA,NA
"43","2017-10-12T13:05:53.000+0000","JBRJ","RB","RB01268969","Kielmeyera elata Saddi","Calophyllaceae","Kielmeyera","elata","Saddi",NA,NA,NA,"274",NA,"Lanna Sobrº., J.P.",NA,NA,NA,"Brazil","Rio de Janeiro","Rio de Janeiro",NA,NA,NA,NA,"urn:catalog:JBRJ:RB:1268969","Kielmeyera elata Saddi",NA,NA,NA,NA
"44",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","65587","Kielmeyera elata Saddi","Calophyllaceae","Kielmeyera","elata","Saddi","T. S. dos Santos",NA,NA,"4583",NA,"T. S. dos Santos",NA,NA,NA,"Brazil","Bahia","ILHÉUS","Km 6 da Rod. Olivenca/Vila Brasil, ao S.",NA,NA,"Ambiente: Mata. Area c/ piacaval. Habito: Árvore","BRA:CEPLAC:CEPEC:0000065587","Kielmeyera elata Saddi",NA,NA,NA,NA
