"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","infraspecificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage","identificationQualifier","comments"
"17",NA,"UEFS","HUEFS","213666","Kielmeyera neglecta Saddi","Calophyllaceae","Kielmeyera","neglecta",NA,"Saddi",NA,NA,NA,"49",NA,"Santos, A.P.B.",2014,2,14,"Brazil","Bahia","Itacaré","Serra Grande, mirante 2.",-39.031667,-14.473611,NA,"BRA:UEFS:HUEFS:0000213666",NA,"Kielmeyera neglecta Saddi",NA,NA
"18",NA,"UNICAMP","UEC","184983","Kielmeyera neglecta Saddi","Calophyllaceae","Kielmeyera","neglecta",NA,"Saddi","Trad, R.J.","2015-03-15T00:00:00.000+0000",NA,"366",NA,"Trad, R.J.; Kato, L.; Daneu, L.",2014,4,10,"Brazil","Bahia","Itacaré","Estrada do Aderno (quintal da casa do Leonardo).",-39.016389,-14.300556,"Árvore ca. 12 m. Botões florais verdes e brancos. Flores com sépalas verdes e pétalas brancas; odor adocicado. Látex alaranjado.; Restinga","BRA:UNICAMP:UEC:0000184983",NA,"Kielmeyera neglecta Saddi",NA,NA
"19",NA,"Universidade Federal da Bahia (UFBA)","ALCB","113816","Kielmeyera neglecta Saddi","Calophyllaceae","Kielmeyera","neglecta",NA,"Saddi","Guedes, ML","2014-05-01T00:00:00.000+0000",NA,"21553",NA,"Guedes, ML; Santos, TRM dos; Alunos de Botânica BIO C05; Fernandes, I; Costa, TF",2014,4,26,"Brazil","Bahia","Camaçari","Caminho Diogo para Conde.",-37.6,-11.8,"látex amarelado. Folhas coriáceas. Inflorescência terminal, flores com pétalas carnosas, alvas, vários estames. Frutos jovens, marrons, cápsula lenhosa.","BRA:UFBA:ALCB:0000113816",NA,"Kielmeyera neglecta Saddi",NA,NA
"21",NA,"UNICAMP","UEC","184901","Kielmeyera neglecta Saddi","Calophyllaceae","Kielmeyera","neglecta",NA,"Saddi","Trad, R.J.","2015-03-15T00:00:00.000+0000",NA,"361",NA,"Trad, R.J.; Kato, L.; Daneu, L.",2014,4,10,"Brazil","Bahia","Itacaré","Estrada Itacaré-Maraú. Logo após o trevo de saída para Taboquinhas (Zé - placas de madeira).",-39.055,-14.286944,"Árvore ca. 18 m. Botões florais verdes e brancos. Flores masculinas com sépalas verdes e pétalas brancas; odor adocicado. Látex alaranjado.; Restinga","BRA:UNICAMP:UEC:0000184901",NA,"Kielmeyera neglecta Saddi",NA,NA
"22",NA,"Universidade Federal Rural de Pernambuco, UFRPE","HST","20907","Kielmeyera neglecta Saddi","Calophyllaceae","Kielmeyera","neglecta",NA,"Saddi","A.M.Miranda","2014-09-03T00:00:00.000+0000",NA,"6739",NA,"A.M.Miranda",2014,8,19,"Brazil","Bahia","Salvador","baia de Todos os Santos",NA,NA,"Arvoreta ca. 3 m alt.; caule marron; folhas coriáceas; frutos marron.","BRA:UFRPE:HST:0000020907",NA,"Kielmeyera neglecta Saddi",NA,NA
"24",NA,"UFRB","HURB","7861","Kielmeyera neglecta Saddi","Calophyllaceae","Kielmeyera","neglecta",NA,"Saddi","A.P.B.Santos","2018-03-06T00:00:00.000+0000",NA,"1007",NA,"Costa, G.; Aona, L.Y.S. et al",2014,9,27,"Brazil","Bahia","Jaguaripe","Depois da estação da Petrobrás;",NA,NA,"látex alaranjado/ Coleção CarpotecaHábito: árvore","BRA:UFRB:HURB:0000007861",NA,"Kielmeyera neglecta Saddi",NA,NA
"25",NA,"Universidade Federal de Sergipe, UFS","ASE","32353","Kielmeyera neglecta Saddi","Calophyllaceae","Kielmeyera","neglecta",NA,"Saddi",NA,NA,NA,"209",NA,"Santana, JP; Pereira, TC; Nascimento - Júnior, JE; Dantas, TP",2013,8,28,"Brazil","Sergipe","Siriri","Mata do Cipó",-37.1125,-10.604167,"Árvore, ca. de 6m de altura. Fruto imaturo marrom.; Mata Atlântica","BRA:UFS:ASE:0000032353",NA,"Kielmeyera neglecta Saddi",NA,NA
"26",NA,"Universidade Federal de Sergipe, UFS","ASE","23076","Kielmeyera neglecta Saddi","Calophyllaceae","Kielmeyera","neglecta",NA,"Saddi","Gomes, LA","2012-03-01T00:00:00.000+0000",NA,"321",NA,"Gomes, LA; Déda, RM; Santos, E; Matos, GMA",2012,2,24,"Brazil","Sergipe","Santa Luzia do Itanhy","RPPN Mata do Crasto, Bifurcação da trilha no interior da mata",-37.420278,-11.391944,"Árvore com ca. de 10 m de altura. Possui botões florais esverdeados, pétalas espiraladas e estames amarelos. Presença de látex amarelado.; Árvore com ca. de 10 m de altura. Possui botões florais esverdeados, pétalas espiraladas e esta","BRA:UFS:ASE:0000023076",NA,"Kielmeyera neglecta Saddi",NA,NA
"29","2013-10-10T12:40:00.000+0000","MO","MO","100638468","Kielmeyera neglecta Saddi","Calophyllaceae","Kielmeyera","neglecta",NA,"Saddi","L.A. Gomes","2012-01-01T00:00:00.000+0000",NA,"Gomes 321",NA,"L.A. Gomes|R.M. Deda|E. Santos|G.M.A. Matos",2012,2,24,"Brazil","Sergipe",NA,"RPPN Mata do Crasto: Bifurcação da trilha no interior da mata Mata Atlântica.",-37.420278,-11.391944,NA,"urn:catalog:MO:Tropicos:100638468","http://www.tropicos.org/Specimen/100638468","Kielmeyera neglecta Saddi",NA,NA
"30",NA,"UFES","VIES","26714","Kielmeyera neglecta Saddi","Calophyllaceae","Kielmeyera","neglecta",NA,"Saddi","Guedes, M.L.","2012-03-01T00:00:00.000+0000",NA,"19377",NA,"Guedes, M.L.; Gomes, F.S.",2012,3,1,"Brazil","Bahia","Jandaíra","Caminho para Marcanaí.",NA,NA,"SW1137","BRA:UFES:VIES:0000026714",NA,"Kielmeyera neglecta Saddi",NA,NA
"32",NA,"UFPB","JPB","50930","Kielmeyera neglecta Saddi","Calophyllaceae","Kielmeyera","neglecta",NA,"Saddi","Gomes, LA","2012-05-01T00:00:00.000+0000",NA,"395",NA,"Gomes, LA; Amorim, BS; Costa-Lima, JL; Lourenço, AR; Santos, E",2012,4,19,"Brazil","Sergipe","Capela","Refúgio de Vida Silvestre Mata do Junco, Borda da mata. Solo areno-argiloso.",-37.063333,-10.536111,"Arbusto, 3m. Flores brancas.; Mata atlântica.","BRA:UFPB:JPB:0000050930",NA,"Kielmeyera neglecta Saddi",NA,NA
"33",NA,"UFPB","JPB","50882","Kielmeyera neglecta Saddi","Calophyllaceae","Kielmeyera","neglecta",NA,"Saddi","Gomes, LA","2012-05-01T00:00:00.000+0000",NA,"459",NA,"Gomes, LA; Amorim, BS; Chagas, MA; Costa-Lima, JL; Lourenço, AR; Santos, E",2012,4,20,"Brazil","Sergipe","Capela","Refúgio de Vida Silvestre Mata do Junco",-37.051444,-10.519472,"Arbusto com cerca de 3m. Flores brancas com estames amarelos.; Solo arenoso-argiloso. Mata Atlântica.","BRA:UFPB:JPB:0000050882",NA,"Kielmeyera neglecta Saddi",NA,NA
"37","2017-10-10T20:22:08.000+0000","JBRJ","RB","RB00748020","Kielmeyera neglecta Saddi","Calophyllaceae","Kielmeyera","neglecta",NA,"Saddi","A.P.B. Santos","2014-05-20T00:00:00.000+0000",NA,"6526",NA,"A.M. Miranda; J. Ferraz; H. Adorno",2012,6,13,"Brazil","Bahia","Mata de São João",NA,NA,NA,"Arvoreta ca. 2m alt.; caule acinzentado; folhas coriáceas; flores com cálice verde, estames amarelo claro; látex amarelo","urn:catalog:JBRJ:RB:748020",NA,"Kielmeyera neglecta Saddi",NA,NA
"40",NA,"Universidade Federal da Bahia (UFBA)","ALCB","105378","Kielmeyera neglecta Saddi","Calophyllaceae","Kielmeyera","neglecta",NA,"Saddi","Guedes, ML; Queiroz, EP","2012-09-01T00:00:00.000+0000",NA,"91",NA,"Mattos Andrade, PE de; Texeira, SR; Oliveira, D; Guedes, ML",2012,7,18,"Brazil","Bahia","Salvador","Região Metropolitana Salvador, Ilha dos Frades",-38.5,-12.966667,"de ca 10 m de altura, látex amarelado. Folhas coriáceas, discolores. Frutos cápsulas marrons.","BRA:UFBA:ALCB:0000105378",NA,"Kielmeyera neglecta Saddi",NA,NA
"41",NA,"Universidade Federal da Bahia (UFBA)","ALCB","105434","Kielmeyera neglecta Saddi","Calophyllaceae","Kielmeyera","neglecta",NA,"Saddi","Guedes, ML","2012-09-01T00:00:00.000+0000",NA,"5411",NA,"Queiroz, EP; Guedes, ML; Texeira, SR; Gomes, FS; et al.",2012,7,24,"Brazil","Bahia","Salvador","Região Metropolitana Salvador, Ilha dos Frades, Costa",-38.621667,-12.777222,"latescente. Folhas coriáceas, discolores. Flores com pétalas carnosas, branco-rosadas. Fruto cápsula lenhosa.","BRA:UFBA:ALCB:0000105434",NA,"Kielmeyera neglecta Saddi",NA,NA
"42",NA,"IMA","MAC","56405","Kielmeyera neglecta Saddi","Calophyllaceae","Kielmeyera","neglecta",NA,"Saddi",NA,NA,NA,"78",NA,"C.B.L.Araújo; J.S.Correia; R.L.Silva",2012,8,21,"Brazil","Alagoas","Piaçabuçu","Várzea da Marituba.",-36.728889,-10.682222,"Árvore ca. 5 m. Frutos imaturos.; Restinga.","BRA:IMA:MAC:0000056405",NA,"Kielmeyera neglecta Saddi",NA,NA
"43",NA,"Universidade Federal de Sergipe, UFS","ASE","33934","Kielmeyera neglecta Saddi","Calophyllaceae","Kielmeyera","neglecta",NA,"Saddi",NA,NA,NA,"550",NA,"Delgado-Junior, GC; Pessoa, MC; Chagas, MA; Costa-Silva, R; Conceição, MRV; Alves, M",2012,10,18,"Brazil","Sergipe","Capela","Trilha do estreito - Mata do Junco",-37.0309,-10.3012,"Árvores, 4m, frutos secos marrons. Esxudado amarelo.","BRA:UFS:ASE:0000033934",NA,"Kielmeyera neglecta Saddi",NA,NA
"44",NA,"Universidade Federal da Bahia (UFBA)","ALCB","109752","Kielmeyera neglecta Saddi","Calophyllaceae","Kielmeyera","neglecta",NA,"Saddi","Oliveira, DSC de","2013-03-01T00:00:00.000+0000",NA,"126",NA,"Oliveira, DSC de; Mattos Andrade, PE de; Duplat, VS; Guedes, ML",2012,11,6,"Brazil","Bahia","Salvador","Salvador",-38.5,-12.983333,NA,"BRA:UFBA:ALCB:0000109752",NA,"Kielmeyera neglecta Saddi",NA,NA
"45",NA,"MBM","MBM","393982","Kielmeyera neglecta Saddi","Calophyllaceae","Kielmeyera","neglecta",NA,"Saddi","Guedes, ML; Gomes, FS","2011-05-01T00:00:00.000+0000",NA,"688",NA,"Gomes, FS; Guedes, ML; Costa, AS",2011,1,25,"Brazil","Bahia","Jandaíra","Litoral Norte, caminho para Costa Azul",-37.546944,-11.677778,"Árvore, ca. 12m alt. Látex amarelado. Folhas coriáceas, discolores. Inflorescência com botões esverdeados e flores com pétalas alvas. Fruto cápsula imaturo.; Restinga arbustivo-arbórea.","BRA:MBM:MBM:0000393982",NA,"Kielmeyera neglecta Saddi",NA,NA
"46",NA,"Universidade Federal de Sergipe, UFS","ASE","24877","Kielmeyera neglecta Saddi","Calophyllaceae","Kielmeyera","neglecta",NA,"Saddi","Silva, ACC",NA,NA,"901",NA,"Santana, MC",2011,1,28,"Brazil","Sergipe","Ilha das Flores","Betume, Próximo a usina de beneficiamento de arroz.",-36.54,-10.436667,"Inflorescência do tipo cacho. Flores unissexuais. Fruto jovem, 3 carpelos, 3 lóculo, 1 óvulo por lóculo.; Inflorescência do tipo cacho. Flores unissexuais. Fruto jovem, 3 carpelos, 3 lóculo, 1 óvulo por lóculo.; Restinga.","BRA:UFS:ASE:0000024877",NA,"Kielmeyera neglecta Saddi",NA,NA
"48",NA,"Universidade Federal do Ceará, UFC","EAC","48896","Kielmeyera neglecta Saddi","Calophyllaceae","Kielmeyera","neglecta",NA,"Saddi","Castro, A.S.F.","2011-03-09T00:00:00.000+0000",NA,"2448",NA,"Castro, A.S.F.",2011,2,3,"Brazil","Bahia","Entre Rios","Areal",0,0,"Árvore, flor branca; Mata Atlântica","BRA:UFC:EAC:0000048896",NA,"Kielmeyera neglecta Saddi",NA,NA
"49",NA,"Universidade Federal da Bahia (UFBA)","ALCB","100786","Kielmeyera neglecta Saddi","Calophyllaceae","Kielmeyera","neglecta",NA,"Saddi","Guedes, ML","2011-08-01T00:00:00.000+0000",NA,"18234",NA,"Guedes, ML; Queiroz, EP; Mattos Andrade, PE de; et al.",2011,3,12,"Brazil","Bahia","Salvador","Região Metropolitana Salvador, Paralela, entrada pela Rua Carnaúba",-39.516667,-12.933333,"de ca 8 m de altura, latescente. Folhas coriáceas, discolores. Material estério.","BRA:UFBA:ALCB:0000100786",NA,"Kielmeyera neglecta Saddi",NA,NA
"50",NA,"UEFS","HUEFS","175431","Kielmeyera neglecta Saddi","Calophyllaceae","Kielmeyera","neglecta",NA,"Saddi",NA,NA,NA,"845",NA,"Popovkin, A.V.",2011,3,2,"Brazil","Bahia","Entre Rios","Fazenda Rio do Negro. Residual stands of the Atlantic Forest of the Rio do Negro valley, ca. 15 km southeast of Entre Rios.",-37.883333,-12.216667,NA,"BRA:UEFS:HUEFS:0000175431",NA,"Kielmeyera neglecta Saddi",NA,NA
"51",NA,"Universidade Federal de Sergipe, UFS","ASE","21397","Kielmeyera neglecta Saddi","Calophyllaceae","Kielmeyera","neglecta",NA,"Saddi",NA,NA,NA,"2612",NA,"Prata, AP; Rossi, L; Gomes, LA; Santos, LAS; Matos, AG; Santos, E",2011,5,24,"Brazil","Sergipe","Capela","RVS Mata do Junco, Trilha no interior da Mata. Solo arenoso",-37.084583,-10.964444,"Árvore, ca. 4m de altura. Flores alvas. Frutos imaturos ferrugíneos.; Árvore, ca. 4m de altura. Flores alvas. Frutos imaturos ferrugíneos.; Mata Atlântica.","BRA:UFS:ASE:0000021397",NA,"Kielmeyera neglecta Saddi",NA,NA
"53",NA,"UEFS","HUEFS","188666","Kielmeyera neglecta Saddi","Calophyllaceae","Kielmeyera","neglecta",NA,"Saddi",NA,NA,NA,"1540",NA,"Matos, E.N.de",2011,7,28,"Brazil","Bahia","Conde","Fazenda Cezo",-37.601944,-11.890833,"Restinga. Floresta.","BRA:UEFS:HUEFS:0000188666",NA,"Kielmeyera neglecta Saddi",NA,NA
"54",NA,"UFRPE","PEUFR","53526","Kielmeyera neglecta Saddi","Calophyllaceae","Kielmeyera","neglecta",NA,"Saddi","M. L. Guedes","2011-11-01T00:00:00.000+0000",NA,"18693",NA,"M. L. Guedes; E. P. Queiroz; P. E. M. Andrade",2011,7,25,"Brazil","Bahia","Salvador","Aterro Sanitário",-38.5,-12.966667,"Árvore de ca 6m de altura; látex amarelado; folhas coriáceas, discolores.","BRA:UFRPE:PEUFR:0000053526",NA,"Kielmeyera neglecta Saddi",NA,NA
"56",NA,"UEFS","HUEFS","182987","Kielmeyera neglecta Saddi","Calophyllaceae","Kielmeyera","neglecta",NA,"Saddi",NA,NA,NA,"1013",NA,"Matos, E.N.de",2011,11,18,"Brazil","Bahia","Entre Rios","Subaúma.",-37.786111,-12.222778,"Floresta.","BRA:UEFS:HUEFS:0000182987",NA,"Kielmeyera neglecta Saddi",NA,NA
"57",NA,"Universidade Federal da Bahia (UFBA)","ALCB","94087","Kielmeyera neglecta Saddi","Calophyllaceae","Kielmeyera","neglecta",NA,"Saddi","Guedes, ML; Oliveira, RB","2010-05-01T00:00:00.000+0000",NA,"2753",NA,"Roque, N; Oliveira, RB; Teixeira, SR; Alves, M",2010,4,24,"Brazil","Bahia","Entre Rios","Litoral Norte, Fazenda Experimental. Escola de Medicina Veterinária(UFBA). Reserva Florestal do Povoado de Aguazinha",0,0,"ca. de 14,0 m de alt. Folhas discolores, frutos maduros marrons com sementes aladas ferrugíneas..","BRA:UFBA:ALCB:0000094087",NA,"Kielmeyera neglecta Saddi",NA,NA
"58",NA,"UESC","UESC","14054","Kielmeyera neglecta Saddi","Calophyllaceae","Kielmeyera","neglecta",NA,"Saddi",NA,NA,NA,"21",NA,NA,2010,5,28,"Brazil","Bahia","Ilhéus","Olivença",NA,NA,"Transição de Restinga para Mata Higrófila, Capoeira.; Árvore, aproximadamente 18 m altura X 20 cm de DAP.; Látex esverdeado. Único indivíduo no local.","BRA:UESC:UESC:0000014054",NA,"Kielmeyera neglecta Saddi",NA,NA
"59",NA,"UESC","UESC","14426","Kielmeyera neglecta Saddi","Calophyllaceae","Kielmeyera","neglecta",NA,"Saddi",NA,NA,NA,"5234",NA,"L.A.Mattos Silva",2010,5,28,"Brazil","Bahia","Ilhéus",NA,NA,NA,"Vegetação de transição de Restinga para Mata Higrófila, Capoeira.; Árvore, aproximadamente 18m altura X 20cm de DAP. Látex esverdeado. Único individuo no local.","BRA:UESC:UESC:0000014426",NA,"Kielmeyera neglecta Saddi",NA,NA
"61",NA,"Universidade Federal de Sergipe, UFS","ASE","13123","Kielmeyera neglecta Saddi","Calophyllaceae","Kielmeyera","neglecta",NA,"Saddi","Matos, IS",NA,NA,"140",NA,"Matos, IS; Santos, E; Landim, M",2009,1,12,"Brazil","Sergipe","Itaporanga d'Ajuda","Fazenda Trapsa",-37.310278,-10.998333,"Árvore com cerca de 3 metros. Fruto amarronzado. Botões esverdeados. Presença de látex amarelado.; Árvore com cerca de 3 metros. Fruto amarronzado. Botões esverdeados. Presença de látex amarelado.; Borda da Mata.","BRA:UFS:ASE:0000013123",NA,"Kielmeyera neglecta Saddi",NA,NA
"63",NA,"UEFS","HUEFS","212129","Kielmeyera neglecta Saddi","Calophyllaceae","Kielmeyera","neglecta",NA,"Saddi","A.P.B.Santos","2015-09-01T00:00:00.000+0000",NA,"2692",NA,"Queiroz, E.P.",2008,2,27,"Brazil","Bahia","Salvador","Bairro de São Marcos, Jardim Botânico de Salvador-JBSSA.",-38.427222,-12.927222,"Remanescente de Mata Atlântica.","BRA:UEFS:HUEFS:0000212129",NA,"Kielmeyera neglecta Saddi",NA,NA
"64",NA,"UEFS","HUEFS","145991","Kielmeyera neglecta Saddi","Calophyllaceae","Kielmeyera","neglecta",NA,"Saddi","A.Popovkin","2011-03-01T00:00:00.000+0000",NA,"201",NA,"Popovkin, A.V.",2008,3,9,"Brazil","Bahia","Entre Rios","Fazenda Rio do Negro. Residual stands of the Atlantic Forest of the Rio do Negro valley, ca. 15 km southeast of Entre Rios.",-38.048611,-12.017778,NA,"BRA:UEFS:HUEFS:0000145991",NA,"Kielmeyera neglecta Saddi",NA,NA
"65",NA,"UEFS","HUEFS","145992","Kielmeyera neglecta Saddi","Calophyllaceae","Kielmeyera","neglecta",NA,"Saddi","A.Popovkin","2011-03-01T00:00:00.000+0000",NA,"202",NA,"Popovkin, A.V.",2008,3,9,"Brazil","Bahia","Entre Rios","Fazenda Rio do Negro. Residual stands of the Atlantic Forest of the Rio do Negro valley, ca. 15 km southeast of Entre Rios.",-38.048611,-12.017778,NA,"BRA:UEFS:HUEFS:0000145992",NA,"Kielmeyera neglecta Saddi",NA,NA
"66",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","123393","Kielmeyera neglecta Saddi","Calophyllaceae","Kielmeyera","neglecta",NA,"Saddi",NA,NA,NA,"5237",NA,"Jardim, J. G.",2008,6,12,"Brazil","Bahia","Una","Rodovia BA 001 Ilhéus/Una, estrada para o povoado de Pedras de Una, ca. 700m da rodovia.",-39.051111,-15.270278,NA,"BRA:CEPLAC:CEPEC:0000123393",NA,"Kielmeyera neglecta Saddi",NA,NA
"67",NA,"Instituto Plantarum de Estudos da Flora Ltda (HPL)","HPL","11901","Kielmeyera neglecta Saddi","Calophyllaceae","Kielmeyera","neglecta",NA,"Saddi",NA,NA,NA,"5237",NA,"J.G. Jardim, A. Jardim",2008,6,12,"Brazil","Ba","Una","Na estrada para o povoado de Pedras de Una a cerca de 700 m da rodovia",-39.051111,-15.270278,NA,"BRA:JBP:HPL:0000011901",NA,"Kielmeyera neglecta Saddi",NA,NA
"68",NA,"Universidade Federal da Bahia (UFBA)","ALCB","76767","Kielmeyera neglecta Saddi","Calophyllaceae","Kielmeyera","neglecta",NA,"Saddi","Guedes, ML; Prates, ARS; Oliveira, MR","2007-04-01T00:00:00.000+0000",NA,"s/n",NA,"Guedes, ML; Gomes, LP; Valadão, RM; Prates, ARS; Oliveira, MR; Gomes, FS",2007,3,18,"Brazil","Bahia","Camaçari","síto O Encantado. Abrantes- Ba, 234- casa",-38.303611,-12.813611,"ca 10m, látex amarelo. Folhas coriáceas, discolores. Frutos passados, cápsula.; em estágio inicial de regeneração.","BRA:UFBA:ALCB:0000076767",NA,"Kielmeyera neglecta Saddi",NA,NA
"69",NA,"UEFS","HUEFS","127714","Kielmeyera neglecta Saddi","Calophyllaceae","Kielmeyera","neglecta",NA,"Saddi","A.P.B.Santos","2014-04-01T00:00:00.000+0000",NA,"823",NA,"Jesus, N.G.",2006,3,28,"Brazil","Bahia","Alagoinhas","Campus ll.",NA,NA,NA,"BRA:UEFS:HUEFS:0000127714",NA,"Kielmeyera neglecta Saddi",NA,NA
"70",NA,"UEFS","HUEFS","127758","Kielmeyera neglecta Saddi","Calophyllaceae","Kielmeyera","neglecta",NA,"Saddi","A.P.B.Santos","2014-04-01T00:00:00.000+0000",NA,"824",NA,"Jesus, N.G.",2006,3,28,"Brazil","Bahia","Alagoinha","Campus II.",-38.4,-10.2,NA,"BRA:UEFS:HUEFS:0000127758",NA,"Kielmeyera neglecta Saddi",NA,NA
"71",NA,"Universidade Federal da Bahia (UFBA)","ALCB","68094","Kielmeyera neglecta Saddi","Calophyllaceae","Kielmeyera","neglecta",NA,"Saddi","Santos, APB","2014-11-01T00:00:00.000+0000",NA,"95a",NA,"Freire, L; Guedes, ML",2005,5,1,"Brazil","Bahia","Esplanada","Fazenda Reunidas Limoeiro.",-37.853611,-12.151944,"folhas coriáceas. Flores amarelas. Frutos marrons.; Rio Oitis, próximo a via de acesso.","BRA:UFBA:ALCB:0000068094",NA,"Kielmeyera neglecta Saddi",NA,NA
