"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","acceptedNameUsage","identificationQualifier","infraspecificEpithet","fieldNumber","comments","bibliographicCitation"
"11",NA,"UNICAMP","UEC","93592","Kielmeyera decipiens Saddi","Calophyllaceae","Kielmeyera","decipiens","Saddi","Bittrich, V.","1997-10-01T00:00:00.000+0000",NA,"123","Romero, R.",1990,7,29,"Brazil","São Paulo","Ubatuba","Picinguaba, Trilha do Picadão da Barra.",0,0,"Frutos, Árvore 6m alt., frutos verdes e secos.","BRA:UNICAMP:UEC:0000093592","Kielmeyera decipiens Saddi",NA,NA,NA,NA,NA
"12",NA,"UNICAMP","UEC","93591","Kielmeyera decipiens Saddi","Calophyllaceae","Kielmeyera","decipiens","Saddi","Bittrich, V.","1997-10-01T00:00:00.000+0000",NA,"671","Furlan, A.",1989,3,11,"Brazil","São Paulo","Ubatuba","Picinguaba, Trilha das Três Lagoas.",0,0,"Flores, Árvore de até 10m DAP= 15cm. Pétalas brancas. Estames amarelos.","BRA:UNICAMP:UEC:0000093591","Kielmeyera decipiens Saddi",NA,NA,NA,NA,NA
"13",NA,"UNICAMP","UEC","93593","Kielmeyera decipiens Saddi","Calophyllaceae","Kielmeyera","decipiens","Saddi","Bittrich, V.","1997-10-01T00:00:00.000+0000",NA,"868","Furlan, A.",1989,7,16,"Brazil","São Paulo","Ubatuba","Picinguaba, Trilha das 3 lagoas.",0,0,"Frutos, Arvoreta 6m alt., frutos verdes grandes.","BRA:UNICAMP:UEC:0000093593","Kielmeyera decipiens Saddi",NA,NA,NA,NA,NA
"14",NA,"UNICAMP","UEC","54243","Kielmeyera decipiens Saddi","Calophyllaceae","Kielmeyera","decipiens","Saddi","Bittrich, V.","1997-06-01T00:00:00.000+0000",NA,"22434","Assis, M.A.",1989,11,27,"Brazil","São Paulo","Bertioga","Estrada Rio-Santos., Restinga arbórea.",0,0,"Flores","BRA:UNICAMP:UEC:0000054243","Kielmeyera decipiens Saddi",NA,NA,NA,NA,NA
"15",NA,"UFRGS","ICN","182875","Kielmeyera decipiens Saddi","Calophyllaceae","Kielmeyera","decipiens","Saddi","Pastore, JA",NA,NA,"2560","Custódio-Filho, A",1986,4,19,"Brazil","Sp","Biritiba Mirim","Estação Biológica de Boracéia 23°38' - 23°39' S - 45°53' W",-45.883333,-23.65,"Doação SPSF 10211; Árvore de 8m de alt. cálice vermelho, corola branca, estames amarelos, estigma creme, ápice amarelado, odor forte.","BRA:UFRGS:ICN:0000182875","Kielmeyera decipiens Saddi",NA,NA,NA,NA,NA
"16",NA,"IF","SPSF","10211","Kielmeyera decipiens Saddi","Calophyllaceae","Kielmeyera","decipiens","Saddi",NA,NA,NA,"2560","A.Custodio Filho",1986,4,19,"Brazil","Sp","Biritiba Mirim","Estação Biológica de Boracéia",NA,NA,"COLETA: XLS: SPSFAntigo;","BRA:IF:SPSF:0000010211","Kielmeyera decipiens Saddi",NA,NA,NA,NA,NA
"17",NA,"IF","SPSF","10300","Kielmeyera decipiens Saddi","Calophyllaceae","Kielmeyera","decipiens","Saddi",NA,NA,NA,"2537","A.Custodio Filho",1986,4,17,"Brazil","Sp","Biritiba Mirim","Estação Biológica de Boracéia",NA,NA,"COLETA: XLS: SPSFAntigo;","BRA:IF:SPSF:0000010300","Kielmeyera decipiens Saddi",NA,NA,NA,NA,NA
"18",NA,"UNICAMP","UEC","38569","Kielmeyera decipiens Saddi","Calophyllaceae","Kielmeyera","decipiens","Saddi","Bittrich, V.","1997-06-01T00:00:00.000+0000",NA,"17657","Yamamoto, K.; Semir, J.; Taroda, N.",1985,6,16,"Brazil","São Paulo","Ubatuba","Praia Dura, borda mata.",0,0,"Frutos, Árvore até 6m, flores brancas.","BRA:UNICAMP:UEC:0000038569","Kielmeyera decipiens Saddi",NA,NA,NA,NA,NA
"19",NA,"UNICAMP","UEC","112842","Kielmeyera decipiens Saddi","Calophyllaceae","Kielmeyera","decipiens","Saddi","Bittrich, V.","2000-07-01T00:00:00.000+0000",NA,"11-11279","Gottsberger, G.; Gottsberger, I.S.",1979,2,11,"Brazil","São Paulo","Bertioga","Praia de Guaratuba, about 20 km NE of Bertioga, mouth of the small river Itaguassu.",0,0,"Tree 6-7m tall, petals white, odor pleasant sweetish.; Upstream, restinga forest mixed with mangrove vegetation.","BRA:UNICAMP:UEC:0000112842","Kielmeyera decipiens Saddi",NA,NA,NA,NA,NA
"20",NA,"Instituto de Botânica, IBT","SP","56603","Kielmeyera decipiens Saddi","Calophyllaceae","Kielmeyera","decipiens","Saddi","Bittrich, V","1997-06-01T00:00:00.000+0000","ISOTYPE","919","Handro, O",1960,2,10,"Brazil","São Paulo","Salesópolis","Boracéia",0,0,"Árvore pequena, delgada, até cerca 7 m alt.; flores alvas","BRA:IBt:SP:0000056603","Kielmeyera decipiens Saddi",NA,NA,NA,NA,NA
"21","2017-10-18T10:18:54.000+0000","JBRJ","RB","RB00538957","Kielmeyera decipiens Saddi","Calophyllaceae","Kielmeyera","decipiens","Saddi","N. Saddi","1980-01-01T00:00:00.000+0000","HOLOTYPE","919","Handro, O.",1960,2,10,"Brazil","São Paulo","Salesópolis","Boracéia.",NA,NA,"Árvore pequena, delgada, até 7 m de altura; flores alvas.","urn:catalog:JBRJ:RB:538957","Kielmeyera decipiens Saddi",NA,NA,NA,NA,NA
"22",NA,"US","Botany","2579928","Kielmeyera decipiens Saddi","Calophyllaceae","Kielmeyera","decipiens","Saddi",NA,NA,NA,"2333","M. Kuhlmann",NA,NA,NA,"Brazil","São Paulo",NA,"Estação Biológica",NA,NA,NA,"http://n2t.net/ark:/65665/3909b2984-b1c0-479a-8bf4-571e484704dd","Kielmeyera decipiens Saddi",NA,NA,NA,NA,NA
"23",NA,"US","Botany","2579909","Kielmeyera decipiens Saddi","Calophyllaceae","Kielmeyera","decipiens","Saddi",NA,NA,NA,"5029","M. Kuhlman",NA,NA,NA,"Brazil","São Paulo",NA,"Boracéia, cabeceiras do Rio Guratuba (Reserva do DAE), Serra do Mar",NA,NA,NA,"http://n2t.net/ark:/65665/353e27f55-c25f-4a3e-b9fd-4b1625f0f4e3","Kielmeyera decipiens Saddi",NA,NA,NA,NA,NA
"24",NA,"ULM","Herbarium University Ulm","9790","Kielmeyera decipiens Saddi","Calophyllaceae","Kielmeyera","decipiens","Saddi","Bittrich V.",NA,NA,NA,"Gottsberger, G. & I.",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,"Kielmeyera decipiens Saddi",NA,NA,NA,NA,NA
"25",NA,"ULM","Herbarium University Ulm","9790","Kielmeyera decipiens Saddi","Calophyllaceae","Kielmeyera","decipiens","Saddi","Bittrich V.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kielmeyera decipiens Saddi",NA,NA,NA,NA,NA
