"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage","identificationQualifier","infraspecificEpithet","fieldNumber","comments"
"1","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","191955","Caraipa rodriguesii Paula","Calophyllaceae","Caraipa","rodriguesii","Paula","Ribeiro, J.E.L.S.",NA,NA,"836","Assun̤̣o, PACL",1998,4,13,"Brazil","Amazonas",NA,"Reserva Florestal Adolfo Ducke",-59.97,-2.883333,NA,"urn:catalog:inpa:herbarium:11085",NA,"Caraipa rodriguesii Paula",NA,NA,NA,NA
"2","2014-07-22T07:32:00.000+0000","JBRJ","RB","RB00120004","Caraipa rodriguesii Paula","Calophyllaceae","Caraipa","rodriguesii","Paula","J.E.L.S.Ribeiro",NA,NA,"836","P.A.C.L.Assunção; C.F.Silva, E.C.Pereira.",1998,4,13,"Brazil","Amazonas","Amazonas","Manaus-Itacoatiara, km 26.",-59.966667,-2.883333,"Árvore. Tronco cilíndrico. Ritidoma vermelho-pardo, lenticelado. Ao corte casca vermelho-escuro; látex branco-ferruginoso, viscoso, pegajoso; alburno amarelo. Frutos maduros castanhos ferrugineos.","urn:catalog:JBRJ:RB:120004",NA,"Caraipa rodriguesii Paula",NA,NA,NA,NA
"3",NA,"NY","NY","01301794","Caraipa rodriguesii Paula","Calophyllaceae","Caraipa","rodriguesii","Paula","F. N. Cabral","2015-01-01T00:00:00.000+0000",NA,"1761","J. E. L. S. Ribeiro",1995,11,16,"Brazil","Amazonas",NA,"Reserva Florestal Ducke-IgarapÃ© do Barro Branco a jusante do alojamento.",0,0,NA,"c9f58f36-057f-4093-a4ec-c12441eacc37",NA,"Caraipa rodriguesii Paula",NA,NA,NA,NA
"4","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","185503","Caraipa rodriguesii Paula","Calophyllaceae","Caraipa","rodriguesii","Paula","Cabral, F.N.","2014-04-22T00:00:00.000+0000",NA,"1761",NA,1995,11,16,"Brazil","Amazonas",NA,"Reserva Florestal Adolfo Ducke, Igarapé do Barro Branco a jusante do alojamento.",-59.97,-2.883333,NA,"urn:catalog:inpa:herbarium:153809",NA,"Caraipa rodriguesii Paula",NA,NA,NA,NA
"5","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","16650","Caraipa rodriguesii Paula","Calophyllaceae","Caraipa","rodriguesii","Paula","Paula, J.E. de",NA,NA,"7312","Rodrigues, WA",1965,11,27,"Brazil","Amazonas",NA,"AM-1, Km 175, picada 23 a 740 m da estrada., AM-1, Km 175, picada 23 a 740 m da estrada",NA,NA,NA,"urn:catalog:inpa:herbarium:243049",NA,"Caraipa rodriguesii Paula",NA,NA,NA,NA
"6","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","16650","Caraipa rodriguesii Paula","Calophyllaceae","Caraipa","rodriguesii","Paula","Paula, J.E. de",NA,NA,"7312","Rodrigues, WA",1965,11,27,"Brazil","Amazonas",NA,"AM-1, Km 175, picada 23 a 740 m da estrada., AM-1, Km 175, picada 23 a 740 m da estrada",NA,NA,NA,"urn:catalog:inpa:herbarium:243049",NA,"Caraipa rodriguesii Paula",NA,NA,NA,NA
"7","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","16650","Caraipa rodriguesii Paula","Calophyllaceae","Caraipa","rodriguesii","Paula","Paula, J.E. de",NA,NA,"7312","Rodrigues, WA",1965,11,27,"Brazil","Amazonas",NA,"AM-1, Km 175, picada 23 a 740 m da estrada., AM-1, Km 175, picada 23 a 740 m da estrada",NA,NA,NA,"urn:catalog:inpa:herbarium:162257",NA,"Caraipa rodriguesii Paula",NA,NA,NA,NA
"8","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","16650","Caraipa rodriguesii Paula","Calophyllaceae","Caraipa","rodriguesii","Paula","Paula, J.E. de",NA,NA,"7312","Rodrigues, WA",1965,11,27,"Brazil","Amazonas",NA,"AM-1, Km 175, picada 23 a 740 m da estrada., AM-1, Km 175, picada 23 a 740 m da estrada",NA,NA,NA,"urn:catalog:inpa:herbarium:162257",NA,"Caraipa rodriguesii Paula",NA,NA,NA,NA
"9","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","16650","Caraipa rodriguesii Paula","Calophyllaceae","Caraipa","rodriguesii","Paula","Paula, J.E. de",NA,NA,"7312","Rodrigues, WA",1965,11,27,"Brazil","Amazonas",NA,"AM-1, Km 175, picada 23 a 740 m da estrada., AM-1, Km 175, picada 23 a 740 m da estrada",NA,NA,NA,"urn:catalog:inpa:herbarium:162257",NA,"Caraipa rodriguesii Paula",NA,NA,NA,NA
"10","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","16650","Caraipa rodriguesii Paula","Calophyllaceae","Caraipa","rodriguesii","Paula","Paula, J.E. de",NA,NA,"7312","Rodrigues, WA",1965,11,27,"Brazil","Amazonas",NA,"AM-1, Km 175, picada 23 a 740 m da estrada., AM-1, Km 175, picada 23 a 740 m da estrada",NA,NA,NA,"urn:catalog:inpa:herbarium:243050",NA,"Caraipa rodriguesii Paula",NA,NA,NA,NA
