"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","infraspecificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage"
"1",NA,"Universidade Federal Rural de Pernambuco, UFRPE","HST","22026","Kielmeyera neglecta Saddi","Calophyllaceae","Kielmeyera","neglecta",NA,"Saddi","A.M.Miranda","2017-11-22T00:00:00.000+0000",NA,"6831",NA,"A.M.Miranda; K.Martins, A.Figueredo",2017,10,18,"Brazil","Bahia","Saubara","distrito de Cabuçu, fazenda Cabuçu",NA,NA,"Árvore ca. 10 m alt.; caule marrom; folhas levemente crassas; frutos marrom; látex amarelo.","BRA:UFRPE:HST:0000022026",NA,"Kielmeyera neglecta Saddi"
"2","2018-02-27T17:22:02.000+0000","JBRJ","RB","RB01382163","Kielmeyera neglecta Saddi","Calophyllaceae","Kielmeyera","neglecta",NA,"Saddi","A.M. Miranda","2017-11-22T00:00:00.000+0000",NA,"6831",NA,"A.M. Miranda; K. Martins; A. Figueredo",2017,10,18,"Brazil","Bahia","Saubara","calophyllaceae",NA,NA,NA,"urn:catalog:JBRJ:RB:1382163",NA,"Kielmeyera neglecta Saddi"
"3",NA,"Universidade Federal da Bahia (UFBA)","ALCB","131663","Kielmeyera neglecta Saddi","Calophyllaceae","Kielmeyera","neglecta",NA,"Saddi","Miranda, AM","2017-11-01T00:00:00.000+0000",NA,"6831",NA,"Miranda, AM; Martins, K",2017,10,18,"Brazil","Bahia","Saubara","Distrito de cabuçu, fazenda Cabuçu.",0,0,"ca 10m de altura, caule marrom, folhas levemente crassas, frutos marrom, látex amarelo.","BRA:UFBA:ALCB:0000131663",NA,"Kielmeyera neglecta Saddi"
"4",NA,"UEFS","HUEFS","241640","Kielmeyera neglecta Saddi","Calophyllaceae","Kielmeyera","neglecta",NA,"Saddi","A.M.Miranda","2017-12-01T00:00:00.000+0000",NA,"6903",NA,"Miranda, A.M.",2017,12,13,"Brazil","Bahia","Saubara","Cabuçu. Fazenda Cabuçu.",NA,NA,NA,"BRA:UEFS:HUEFS:0000241640",NA,"Kielmeyera neglecta Saddi"
"5",NA,"Universidade Federal Rural de Pernambuco, UFRPE","HST","22154","Kielmeyera neglecta Saddi","Calophyllaceae","Kielmeyera","neglecta",NA,"Saddi","A.M.Miranda","2017-12-18T00:00:00.000+0000",NA,"6903",NA,"A.M.Miranda; D.G.Oliveira, A.Figueredo",2017,12,13,"Brazil","Bahia","Saubara","distrito de Cabuçu, fazenda Cabuçu",NA,NA,"Árvore ca. 12 m alt.; caule marrom; folhas coriáceas; flores com cálice verde-alvacento, corola branca, estames amarelo; látex alaranjado. Frequente e amplamento distribuída na área.","BRA:UFRPE:HST:0000022154",NA,"Kielmeyera neglecta Saddi"
"6","2018-02-27T13:52:43.000+0000","JBRJ","RB","RB01382106","Kielmeyera neglecta Saddi","Calophyllaceae","Kielmeyera","neglecta",NA,"Saddi","A.M. Miranda","2017-12-18T00:00:00.000+0000",NA,"6903",NA,"A.M. Miranda; D.G. Oliveira; A. Figueredo",2017,12,13,"Brazil","Bahia","Saubara","Distrito de Cabuçu, fazenda Cabuçu",NA,NA,NA,"urn:catalog:JBRJ:RB:1382106",NA,"Kielmeyera neglecta Saddi"
"7",NA,"UFRB","HURB","8128","Kielmeyera neglecta Saddi","Calophyllaceae","Kielmeyera","neglecta",NA,"Saddi","M.L. Guedes","2014-05-01T00:00:00.000+0000",NA,"21553",NA,"Guedes, M.L.; et al.",2014,4,26,"Brazil","Bahia","Camaçari","Litoral Norte; Caminho Diogo para Conde",-37.6,-11.8,"látex amareladoHábito: árvore","BRA:UFRB:HURB:0000008128",NA,"Kielmeyera neglecta Saddi"
"8",NA,"UEFS","HUEFS","204600","Kielmeyera neglecta Saddi","Calophyllaceae","Kielmeyera","neglecta",NA,"Saddi",NA,NA,NA,"6739",NA,"Miranda, A.M.",2014,8,19,"Brazil","Bahia","Salvador","Baia de Todos os Santos, Ilha dos Frades.",NA,NA,"Orla da mata.","BRA:UEFS:HUEFS:0000204600",NA,"Kielmeyera neglecta Saddi"
"9",NA,"NY","NY","01788371","Kielmeyera neglecta Saddi","Calophyllaceae","Kielmeyera","neglecta",NA,"Saddi","L.A. Gomes","2012-03-01T00:00:00.000+0000",NA,"321",NA,"L.A. Gomes",2012,2,24,"Brazil","Sergipe",NA,"RPPN Mata do Crasto: BifurcacÃ£o da trilha no interior da mata.",-37.4203,-11.3919,NA,"73581d26-ad3b-4ec5-87e0-6edb6482e67e",NA,"Kielmeyera neglecta Saddi"
"10",NA,"UFPB","JPB","50698","Kielmeyera neglecta Saddi","Calophyllaceae","Kielmeyera","neglecta",NA,"Saddi","Gomes, LA","2012-03-01T00:00:00.000+0000",NA,"321",NA,"Gomes, LA; Déda, RM; Santos, E; Matos, GMA",2012,2,24,"Brazil","Sergipe","Santa Luzia do Itanhy","RPPN Mata do Crasto, Bifurcação da trilha no interior da mata",-37.420278,-11.391944,"Árvore com ca. de 10 m de altura. Possui botões florais esverdeados, pétalas espiraladas e estames amarelos. Presença de látex amarelado.; Mata Atlântica.","BRA:UFPB:JPB:0000050698",NA,"Kielmeyera neglecta Saddi"
"11",NA,"Universidade Federal da Bahia (UFBA)","ALCB","104394","Kielmeyera neglecta Saddi","Calophyllaceae","Kielmeyera","neglecta",NA,"Saddi","Guedes, ML","2012-03-01T00:00:00.000+0000",NA,"19377",NA,"Guedes, ML; Gomes, FS",2012,3,1,"Brazil","Bahia","Jandaíra","Litoral Norte, Caminho para Marcanaí",-37.542222,-11.649167,"de ca 6 m de altura, látex amarelado. Folhas coriáceas, discolores. Flores com petalas alvas. Fruto cápsula lenhosa marrom.","BRA:UFBA:ALCB:0000104394",NA,"Kielmeyera neglecta Saddi"
"12",NA,"Universidade Federal de Sergipe, UFS","ASE","24360","Kielmeyera neglecta Saddi","Calophyllaceae","Kielmeyera","neglecta",NA,"Saddi","Gomes, LA","2012-05-01T00:00:00.000+0000",NA,"459",NA,"Gomes, LA; Amorim, BS; Chagas, MA; Costa-Lima, JL; Lourenço, AR; Santos, E",2012,4,20,"Brazil","Sergipe","Capela","RVS Mata do Junco",-37.051444,-10.519472,"Arbusto com cerca de 3m. Flores brancas com estames amarelos.; Arbusto com cerca de 3m. Flores brancas com estames amarelos.; Solo arenoso-argiloso. Mata Atlântica.","BRA:UFS:ASE:0000024360",NA,"Kielmeyera neglecta Saddi"
"13",NA,"Universidade Federal de Sergipe, UFS","ASE","24204","Kielmeyera neglecta Saddi","Calophyllaceae","Kielmeyera","neglecta",NA,"Saddi","; Gomes, LA","2012-05-01T00:00:00.000+0000",NA,"395",NA,"Gomes, LA; Amorim, BS; Costa-Lima, JL; Lourenço, AR; Santos, E",2012,4,19,"Brazil","Sergipe","Capela","RVS Mata do Junco, Borda da mata. Solo areno-argiloso.",-37.063333,-10.536111,"Arbusto, 3m. Flores brancas.; Arbusto, 3m. Flores brancas.; Mata atlântica.","BRA:UFS:ASE:0000024204",NA,"Kielmeyera neglecta Saddi"
"14",NA,"NY","NY","1758902","Kielmeyera neglecta Saddi","Calophyllaceae","Kielmeyera","neglecta",NA,"Saddi","L.A. Gomes",NA,NA,"395",NA,"L.A. Gomes",2012,4,19,"Brazil","Sergipe",NA,"Capela. RVS Mata do Junco.",-37.0633,-10.5361,NA,"88703c0d-7438-4000-b8f4-7d43cd674ee4",NA,"Kielmeyera neglecta Saddi"
"15",NA,"Universidade Federal Rural de Pernambuco, UFRPE","HST","19516","Kielmeyera neglecta Saddi","Calophyllaceae","Kielmeyera","neglecta",NA,"Saddi","A.P.B.Santos","2014-03-01T00:00:00.000+0000",NA,"6526",NA,"A.M.Miranda; J.Ferraz et H.Adorno",2012,6,13,"Brazil","Bahia","Mata de São João",NA,NA,NA,"Arvoreta ca. 2 m alt.; caule acinzentado; folhas coriáceas; flores com cálice verde, estames amarelo claro; látex amarelo.","BRA:UFRPE:HST:0000019516",NA,"Kielmeyera neglecta Saddi"
"16",NA,"UEFS","HUEFS","89325","Kielmeyera neglecta Saddi","Calophyllaceae","Kielmeyera","neglecta",NA,"Saddi","A.P.B.Santos","2014-03-01T00:00:00.000+0000",NA,"6526",NA,"Miranda, A.M.",2012,6,13,"Brazil","Bahia","Mata de São João","Restinga. Área aberta.",NA,NA,NA,"BRA:UEFS:HUEFS:0000089325",NA,"Kielmeyera neglecta Saddi"
"17",NA,"Universidade Federal da Bahia (UFBA)","ALCB","98594","Kielmeyera neglecta Saddi","Calophyllaceae","Kielmeyera","neglecta",NA,"Saddi","Guedes, ML; Gomes, FS","2011-05-01T00:00:00.000+0000",NA,"688",NA,"Gomes, FS; Guedes, ML; Costa, AS",2011,1,25,"Brazil","Bahia","Jandaíra","Litoral Norte, Caminho para Costa Azul",-37.546944,-11.677778,"ca. 12 m alt. Látex amarelado. Folhas coriáceas, discolores. Inflorscência com botões esverdeados e flores com pétalas alvas. Fruto cápsula, imaturo.; arbustivo-arbórea.","BRA:UFBA:ALCB:0000098594",NA,"Kielmeyera neglecta Saddi"
"18",NA,"UFPB","JPB","49251","Kielmeyera neglecta Saddi","Calophyllaceae","Kielmeyera","neglecta",NA,"Saddi",NA,NA,NA,"2612",NA,"Prata, AP; Rossi, L; Gomes, LA; Santos, LAS; Matos, AG; Santos, E",2011,5,24,"Brazil","Sergipe","Capela","RVS Mata do Junco, Trilha no interior da Mata. Solo arenoso",-37.084583,-10.964444,"Árvore, ca. 4m de altura. Flores alvas. Frutos imaturos ferrugíneos.; Mata Atlântica.","BRA:UFPB:JPB:0000049251",NA,"Kielmeyera neglecta Saddi"
"19",NA,"Universidade Federal da Bahia (UFBA)","ALCB","101506","Kielmeyera neglecta Saddi","Calophyllaceae","Kielmeyera","neglecta",NA,"Saddi","Guedes, ML","2011-11-01T00:00:00.000+0000",NA,"18693",NA,"Guedes, ML; Queiroz, EP; Mattos Andrade, PE de; Gomes, FS",2011,7,25,"Brazil","Bahia","Salvador","Aterro Sanitário.",-38.5,-12.966667,"de ca 6 m de altura, látex amarelado. Folhas coriáceas, discolores.","BRA:UFBA:ALCB:0000101506",NA,"Kielmeyera neglecta Saddi"
"20","2017-10-15T15:41:55.000+0000","JBRJ","RB","RB00718849","Kielmeyera neglecta Saddi","Calophyllaceae","Kielmeyera","neglecta",NA,"Saddi",NA,NA,NA,"5234",NA,"L.A. Mattos-Silva; J.L. Paixão, J. Andrioli & Z. Lima",2010,5,28,"Brazil","Bahia","Ilhéus","Início do Ramal para as fazendas Barra do Manguinho e Guanabara. Ramail com entrada no km 11,2 da Rod. Ilhéus /Una (BA001). Coleta a 500m da entrada, direção oeste.",NA,NA,"Árvore, aprox. 18m alt. x 20 cm de DAP. Látex esverdeado. Único individuo no local. Folhas com a face superior verde-escuro e opaca e a inferior verde-claro e brilhosa. Flores jovens (botões) apresentam cálice verde com bordas amarronzadas e corola brancas-esverdeadas. Flores com sépalas verdes, pétalas brancas estames ligeiramente esverdeados e anteras marrons","urn:catalog:JBRJ:RB:718849",NA,"Kielmeyera neglecta Saddi"
