"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","acceptedNameUsage","identificationQualifier","infraspecificEpithet","comments","bibliographicCitation"
"1","2017-09-08T11:08:50.000+0000","JBRJ","RB","RB01361691","Kielmeyera elata Saddi","Calophyllaceae","Kielmeyera","elata","Saddi","A.P.B. Santos",NA,NA,"12107",NA,"S.A. Mori; R.M. King; A.M. de Carvalho; A. Euponino",1979,7,6,"Brazil","Bahia","Santa Cruz de Cabrália","Porto Seguro. Rod. BR 500, 18,7 km ao N de S.C. de Cabrália",-39.033333,-16.333333,NA,"urn:catalog:JBRJ:RB:1361691","Kielmeyera elata Saddi",NA,NA,NA,NA
"2",NA,"NY","NY","477059","Kielmeyera elata Saddi","Calophyllaceae","Kielmeyera","elata","Saddi","N. Saddi","1975-01-01T00:00:00.000+0000",NA,"2979",NA,"T. S. dos Santos",1975,4,17,"Brazil","Bahia",NA,"Km 1 a 10 do ramal (de cima) p/MogiquiÃ§aba",-38.88,-15.86,NA,"d1986966-add1-4945-af35-0780525e45d6","Kielmeyera elata Saddi",NA,NA,NA,NA
"3",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","11270","Kielmeyera elata Saddi","Calophyllaceae","Kielmeyera","elata","Saddi","A. P. B. Santos",NA,NA,"17138",NA,"R. M. Harley",1974,3,18,"Brazil","Bahia","SANTA CRUZ CABRÁLIA","5Km ao S da cidade.",-39.016667,-16.316667,"Ambiente: Restinga. Habito: Árvore, 15m.","BRA:CEPLAC:CEPEC:0000011270","Kielmeyera elata Saddi",NA,NA,NA,NA
"4",NA,"UEFS","HUEFS","164010","Kielmeyera elata Saddi","Calophyllaceae","Kielmeyera","elata","Saddi",NA,NA,NA,"17138",NA,"Harley, R.M.",1974,3,18,"Brazil","Bahia","Santa Cruz Cabrália","5 Km. South of Santa Cruz Cabrália.",-39.316667,-16.316667,NA,"BRA:UEFS:HUEFS:0000164010","Kielmeyera elata Saddi",NA,NA,NA,NA
"5","2014-11-24T00:00:00.000+0000","K","Herbarium","K001071471","Kielmeyera elata Saddi","Calophyllaceae","Kielmeyera","elata","Saddi","Bittrich, V.",NA,NA,"17138",NA,"Erskine, C.M.; Renvoize, S.A.; Pinheiro, R.; Brighton, C.A.; Harley, R.M.",1974,3,18,"Brazil",NA,NA,"5km. south of Santa Cruz Cabrália.",-39.02,-16.32,"Field work sponsored by the Royal Botanic Gardens, Kew, and Academia Brasileira de Ciências, and carried out with the collaboration of the Centro de Pesquisas do Cacao, Itabuna, Bahia, January-April, 1977","http://specimens.kew.org/herbarium/K001071471","Kielmeyera elata Saddi",NA,NA,NA,NA
"6","2015-10-27T11:52:15.000+0000","JBRJ","RB","RB00656565","Kielmeyera elata Saddi","Calophyllaceae","Kielmeyera","elata","Saddi","V. D. Jihils",NA,NA,"17138",NA,"R. M. Harley; S.A. Renvoize, C.M. Erskine, C.A. Brighton, R. Pinheiro.",1974,3,18,"Brazil","Bahia","Bahia","5 Km. South of Santa Cruz Cabrália.",-39.016667,-16.316667,"Tree to 15 m. With straight trunk and with yellow viscous sap. Leavescoriaceous, dark green. Flowers perfumed. Petals white, stamens yellow.","urn:catalog:JBRJ:RB:656565","Kielmeyera elata Saddi",NA,NA,NA,NA
"7",NA,"UFRPE","PEUFR","11214","Kielmeyera elata Saddi","Calophyllaceae","Kielmeyera","elata","Saddi","A. P. B. Santos","2015-11-17T00:00:00.000+0000",NA,"23620",NA,"M.T.Monteiro",1972,3,23,"Brazil","Bahia","Belmonte",NA,NA,NA,"Flores alvas, perfume pouco agradável, resina amarelada.","BRA:UFRPE:PEUFR:0000011214","Kielmeyera elata Saddi",NA,NA,NA,NA
"8",NA,"UnB","UB","201685","Kielmeyera elata Saddi","Calophyllaceae","Kielmeyera","elata","Saddi","Santos, APB","2014-07-14T00:00:00.000+0000",NA,"3235",NA,"Belém, RP; Pinheiro, RS",1967,1,31,"Brazil","Bahia","Belmonte","Mata costeira",0,0,"Árvore de 12m x 15cm de diâm.; flores brancas, estames amarelos, cálice verde","BRA:UnB:UB:0000201685","Kielmeyera elata Saddi",NA,NA,NA,NA
"9",NA,"UnB","UB","201684","Kielmeyera elata Saddi","Calophyllaceae","Kielmeyera","elata","Saddi","Santos, APB","2014-07-14T00:00:00.000+0000",NA,"1044",NA,"Belém, RP; Magalhães, M",1965,5,19,"Brazil","Bahia","Una",NA,0,0,"Árvore de 15m x 25cm de diâmetro; flores brancas; estames amarelados; Mata litorânea","BRA:UnB:UB:0000201684","Kielmeyera elata Saddi",NA,NA,NA,NA
"10",NA,"NY","NY","477058","Kielmeyera elata Saddi","Calophyllaceae","Kielmeyera","elata","Saddi","N. Saddi","1982-01-01T00:00:00.000+0000",NA,"1044",NA,"R. P. Belém",1965,5,19,"Brazil","Bahia",NA,"Estrada que liga a Rod. BR 101 (São José) com BA 215, a 17 km da entrada.  Região de Mata Higrófila Sul Baiana.  Folha SE-24",-39.254089,-15.146936,NA,"a0aea26f-552c-4f7a-b63f-1e89ce2bdb99","Kielmeyera elata Saddi",NA,NA,NA,NA
